x_A,y_A,value
3.37272,-1.66086,-0.00017823512
3.43882,-1.66086,-0.00017543348
3.50492,-1.66086,-0.00017365831
3.57101,-1.66086,-0.00016646129
3.63711,-1.66086,-0.0001532345
3.70321,-1.66086,-0.00014431402
3.76930,-1.66086,-0.00013232866
3.83540,-1.66086,-8.685689e-05
3.90150,-1.66086,-3.9751641e-05
-3.96406,-1.61672,-0.00078377849
-3.89796,-1.61672,-0.0008592747
-3.83186,-1.61672,-0.000930604
-3.76577,-1.61672,-0.00099432678
-3.69967,-1.61672,-0.0010497016
-3.63357,-1.61672,-0.0010746319
-3.56747,-1.61672,-0.001060567
-3.50138,-1.61672,-0.0010223518
-3.43528,-1.61672,-0.00094319764
-3.36918,-1.61672,-0.00078799052
-3.30309,-1.61672,-0.00058706268
-3.23699,-1.61672,-0.00026940275
-3.17089,-1.61672,0.00013283617
-3.10479,-1.61672,0.00061292574
-3.03870,-1.61672,0.0011400096
-2.97260,-1.61672,0.0016980488
-2.90650,-1.61672,0.0022442951
-2.84041,-1.61672,0.0027373852
-2.77431,-1.61672,0.0032314458
-2.70821,-1.61672,0.0036409863
-2.64211,-1.61672,0.0040203044
-2.57602,-1.61672,0.0043322621
-2.50992,-1.61672,0.0045099612
-2.44382,-1.61672,0.0044800793
-2.37773,-1.61672,0.0043957653
-2.31163,-1.61672,0.0042596464
-2.24553,-1.61672,0.004010343
-2.17943,-1.61672,0.0037570959
-2.11334,-1.61672,0.0035104435
-2.04724,-1.61672,0.0032942172
-1.98114,-1.61672,0.0030904808
-1.91505,-1.61672,0.0029198974
-1.84895,-1.61672,0.0028536818
-1.78285,-1.61672,0.0028321489
-1.71675,-1.61672,0.0028711352
-1.65066,-1.61672,0.0030098683
-1.58456,-1.61672,0.0032254374
-1.51846,-1.61672,0.0035117995
-1.45237,-1.61672,0.0038060506
-1.38627,-1.61672,0.0041947374
-1.32017,-1.61672,0.0046895389
-1.25408,-1.61672,0.005049102
-1.18798,-1.61672,0.0054187798
-1.12188,-1.61672,0.005943343
-1.05578,-1.61672,0.0062653669
-0.98969,-1.61672,0.0064489506
-0.92359,-1.61672,0.0064020506
-0.85749,-1.61672,0.0062784571
-0.79140,-1.61672,0.0059086336
-0.72530,-1.61672,0.0052293763
-0.65920,-1.61672,0.0048192916
-0.59310,-1.61672,0.0042490927
-0.52701,-1.61672,0.0034841134
-0.46091,-1.61672,0.0030379042
-0.39481,-1.61672,0.0025259906
-0.32872,-1.61672,0.0018897844
-0.26262,-1.61672,0.0015414887
-0.19652,-1.61672,0.0011843242
-0.13042,-1.61672,0.00084833824
-0.06433,-1.61672,0.00066870509
0.00177,-1.61672,0.00048870593
0.06787,-1.61672,0.00032953598
0.13396,-1.61672,0.00024508487
0.20006,-1.61672,0.00016862722
0.26616,-1.61672,0.00010215177
0.33226,-1.61672,6.4073713e-05
0.39835,-1.61672,3.2483338e-05
0.46445,-1.61672,6.9243833e-06
0.53055,-1.61672,-9.8284218e-06
0.59664,-1.61672,-2.4102092e-05
0.66274,-1.61672,-3.4654513e-05
0.72884,-1.61672,-4.1247611e-05
0.79493,-1.61672,-4.8736583e-05
0.86103,-1.61672,-5.6633842e-05
0.92713,-1.61672,-6.553749e-05
0.99323,-1.61672,-7.7805613e-05
