pair_role,energy_eV_rel_EF,minus_pCOHP_total,system,state
neighbor-Obridge,0.30075,0.0,pristine,*OH
neighbor-Obridge,0.35088,0.0,pristine,*OH
neighbor-Obridge,0.401,0.0,pristine,*OH
neighbor-Obridge,0.45113,0.0,pristine,*OH
neighbor-Obridge,0.50125,0.0,pristine,*OH
neighbor-Obridge,0.55138,0.0,pristine,*OH
neighbor-Obridge,0.6015,0.0,pristine,*OH
neighbor-Obridge,0.65163,0.0,pristine,*OH
neighbor-Obridge,0.70175,0.0,pristine,*OH
neighbor-Obridge,0.75188,0.0,pristine,*OH
neighbor-Obridge,0.80201,0.0,pristine,*OH
neighbor-Obridge,0.85213,0.0,pristine,*OH
neighbor-Obridge,0.90226,0.0,pristine,*OH
neighbor-Obridge,0.95238,0.0,pristine,*OH
neighbor-Obridge,1.00251,0.0,pristine,*OH
neighbor-Obridge,1.05263,0.0,pristine,*OH
neighbor-Obridge,1.10276,0.0,pristine,*OH
neighbor-Obridge,1.15288,0.0,pristine,*OH
neighbor-Obridge,1.20301,0.0,pristine,*OH
neighbor-Obridge,1.25313,0.0,pristine,*OH
neighbor-Obridge,1.30326,0.0,pristine,*OH
neighbor-Obridge,1.35338,0.0,pristine,*OH
neighbor-Obridge,1.40351,-8e-05,pristine,*OH
neighbor-Obridge,1.45363,-0.00254,pristine,*OH
neighbor-Obridge,1.50376,-0.08708,pristine,*OH
neighbor-Obridge,1.55388,-0.65791,pristine,*OH
neighbor-Obridge,1.60401,-1.12018,pristine,*OH
neighbor-Obridge,1.65414,-0.59401,pristine,*OH
neighbor-Obridge,1.70426,-0.09682,pristine,*OH
neighbor-Obridge,1.75439,-0.0039900000000000005,pristine,*OH
neighbor-Obridge,1.80451,-0.00022,pristine,*OH
neighbor-Obridge,1.85464,-0.00148,pristine,*OH
neighbor-Obridge,1.90476,-0.07104,pristine,*OH
neighbor-Obridge,1.95489,-0.7125699999999999,pristine,*OH
neighbor-Obridge,2.00501,-1.87889,pristine,*OH
neighbor-Obridge,2.05514,-1.36451,pristine,*OH
neighbor-Obridge,2.10526,-0.30339,pristine,*OH
neighbor-Obridge,2.15539,-0.03821,pristine,*OH
neighbor-Obridge,2.20551,-0.00603,pristine,*OH
neighbor-Obridge,2.25564,-0.00213,pristine,*OH
neighbor-Obridge,2.30576,-0.00018,pristine,*OH
neighbor-Obridge,2.35589,0.0,pristine,*OH
neighbor-Obridge,2.40602,0.0,pristine,*OH
neighbor-Obridge,2.45614,0.0,pristine,*OH
neighbor-Obridge,2.50627,0.0,pristine,*OH
neighbor-Obridge,2.55639,0.0,pristine,*OH
neighbor-Obridge,2.60652,0.0,pristine,*OH
neighbor-Obridge,2.65664,0.0,pristine,*OH
neighbor-Obridge,2.70677,0.0,pristine,*OH
neighbor-Obridge,2.75689,0.0,pristine,*OH
neighbor-Obridge,2.80702,-5.9999999999999995e-05,pristine,*OH
neighbor-Obridge,2.85714,-0.00277,pristine,*OH
neighbor-Obridge,2.90727,-0.02856,pristine,*OH
neighbor-Obridge,2.95739,-0.08843,pristine,*OH
Coact-Oads,-5.96491,0.03868,pristine,*O
Coact-Oads,-5.91479,0.05739,pristine,*O
Coact-Oads,-5.86466,0.03344,pristine,*O
Coact-Oads,-5.81454,0.02585,pristine,*O
Coact-Oads,-5.76441,0.05789,pristine,*O
Coact-Oads,-5.71429,0.09697,pristine,*O
Coact-Oads,-5.66416,0.23998,pristine,*O
Coact-Oads,-5.61404,0.89852,pristine,*O
Coact-Oads,-5.56391,1.05702,pristine,*O
Coact-Oads,-5.51378,0.92367,pristine,*O
Coact-Oads,-5.46366,0.82242,pristine,*O
Coact-Oads,-5.41353,0.5093799999999999,pristine,*O
Coact-Oads,-5.36341,0.26312,pristine,*O
Coact-Oads,-5.31328,0.13840000000000002,pristine,*O
Coact-Oads,-5.26316,0.13055,pristine,*O
Coact-Oads,-5.21303,0.13721,pristine,*O
Coact-Oads,-5.16291,0.10721,pristine,*O
Coact-Oads,-5.11278,0.09906999999999999,pristine,*O
Coact-Oads,-5.06266,0.11612,pristine,*O
Coact-Oads,-5.01253,0.09813,pristine,*O
Coact-Oads,-4.96241,0.07131,pristine,*O
Coact-Oads,-4.91228,0.046610000000000006,pristine,*O
Coact-Oads,-4.86216,0.04554,pristine,*O
Coact-Oads,-4.81203,0.06683,pristine,*O
Coact-Oads,-4.7619,0.052379999999999996,pristine,*O
Coact-Oads,-4.71178,0.08334,pristine,*O
Coact-Oads,-4.66165,0.15443,pristine,*O
Coact-Oads,-4.61153,0.19069999999999998,pristine,*O
Coact-Oads,-4.5614,0.14524,pristine,*O
Coact-Oads,-4.51128,0.12319,pristine,*O
Coact-Oads,-4.46115,0.11843,pristine,*O
Coact-Oads,-4.41103,0.07099000000000001,pristine,*O
Coact-Oads,-4.3609,0.041609999999999994,pristine,*O
Coact-Oads,-4.31078,0.02488,pristine,*O
Coact-Oads,-4.26065,0.02969,pristine,*O
Coact-Oads,-4.21053,0.029199999999999997,pristine,*O
Coact-Oads,-4.1604,0.06414,pristine,*O
Coact-Oads,-4.11028,0.11735,pristine,*O
Coact-Oads,-4.06015,0.15378,pristine,*O
Coact-Oads,-4.01003,0.1177,pristine,*O
Coact-Oads,-3.9599,0.07205,pristine,*O
Coact-Oads,-3.90977,0.08357,pristine,*O
Coact-Oads,-3.85965,0.08441,pristine,*O
Coact-Oads,-3.80952,0.07844999999999999,pristine,*O
Coact-Oads,-3.7594,0.04331,pristine,*O
Coact-Oads,-3.70927,0.012369999999999999,pristine,*O
Coact-Oads,-3.65915,0.01998,pristine,*O
Coact-Oads,-3.60902,0.07384,pristine,*O
Coact-Oads,-3.5589,0.07388,pristine,*O
Coact-Oads,-3.50877,0.0025900000000000003,pristine,*O
Coact-Oads,-3.45865,-0.02951,pristine,*O
Coact-Oads,-3.40852,-0.040069999999999995,pristine,*O
Coact-Oads,-3.3584,-0.05463,pristine,*O
Coact-Oads,-3.30827,-0.03191,pristine,*O
Coact-Oads,-3.25815,-0.00831,pristine,*O
Coact-Oads,-3.20802,-0.02018,pristine,*O
Coact-Oads,-3.15789,-0.06312999999999999,pristine,*O
Coact-Oads,-3.10777,-0.12721000000000002,pristine,*O
Coact-Oads,-3.05764,-0.13486,pristine,*O
Coact-Oads,-3.00752,-0.08468,pristine,*O
Coact-Oads,-2.95739,-0.07214999999999999,pristine,*O
Coact-Oads,-2.90727,-0.09464,pristine,*O
Coact-Oads,-2.85714,-0.06531999999999999,pristine,*O
Coact-Oads,-2.80702,-0.023329999999999997,pristine,*O
Coact-Oads,-2.75689,-0.0481,pristine,*O
Coact-Oads,-2.70677,-0.08778,pristine,*O
Coact-Oads,-2.65664,-0.09892000000000001,pristine,*O
Coact-Oads,-2.60652,-0.06338,pristine,*O
Coact-Oads,-2.55639,-0.06227,pristine,*O
Coact-Oads,-2.50627,-0.06425,pristine,*O
Coact-Oads,-2.45614,-0.08092999999999999,pristine,*O
Coact-Oads,-2.40602,-0.09679,pristine,*O
Coact-Oads,-2.35589,-0.08365,pristine,*O
Coact-Oads,-2.30576,-0.060629999999999996,pristine,*O
Coact-Oads,-2.25564,-0.04532,pristine,*O
Coact-Oads,-2.20551,-0.06348,pristine,*O
Coact-Oads,-2.15539,-0.10551999999999999,pristine,*O
Coact-Oads,-2.10526,-0.11408000000000001,pristine,*O
Coact-Oads,-2.05514,-0.10785,pristine,*O
Coact-Oads,-2.00501,-0.08942,pristine,*O
Coact-Oads,-1.95489,-0.08512,pristine,*O
Coact-Oads,-1.90476,-0.08847,pristine,*O
Coact-Oads,-1.85464,-0.09126999999999999,pristine,*O
Coact-Oads,-1.80451,-0.11396,pristine,*O
Coact-Oads,-1.75439,-0.15567,pristine,*O
Coact-Oads,-1.70426,-0.12309,pristine,*O
Coact-Oads,-1.65414,-0.1074,pristine,*O
Coact-Oads,-1.60401,-0.11643,pristine,*O
Coact-Oads,-1.55388,-0.11128,pristine,*O
Coact-Oads,-1.50376,-0.17845,pristine,*O
Coact-Oads,-1.45363,-0.34893,pristine,*O
Coact-Oads,-1.40351,-0.34999,pristine,*O
Coact-Oads,-1.35338,-0.24658000000000002,pristine,*O
Coact-Oads,-1.30326,-0.17911,pristine,*O
Coact-Oads,-1.25313,-0.17143,pristine,*O
Coact-Oads,-1.20301,-0.18834,pristine,*O
Coact-Oads,-1.15288,-0.22282,pristine,*O
Coact-Oads,-1.10276,-0.24186000000000002,pristine,*O
Coact-Oads,-1.05263,-0.23176,pristine,*O
Coact-Oads,-1.00251,-0.24108,pristine,*O
Coact-Oads,-0.95238,-0.23787,pristine,*O
Coact-Oads,-0.90226,-0.26836,pristine,*O
Coact-Oads,-0.85213,-0.27606,pristine,*O
Coact-Oads,-0.80201,-0.24095,pristine,*O
Coact-Oads,-0.75188,-0.22053,pristine,*O
Coact-Oads,-0.70175,-0.20394,pristine,*O
Coact-Oads,-0.65163,-0.23062,pristine,*O
Coact-Oads,-0.6015,-0.22219,pristine,*O
Coact-Oads,-0.55138,-0.13051,pristine,*O
Coact-Oads,-0.50125,-0.15554,pristine,*O
Coact-Oads,-0.45113,-0.20891,pristine,*O
Coact-Oads,-0.401,-0.24054,pristine,*O
Coact-Oads,-0.35088,-0.32702000000000003,pristine,*O
Coact-Oads,-0.30075,-0.3252,pristine,*O
Coact-Oads,-0.25063,-0.21272000000000002,pristine,*O
Coact-Oads,-0.2005,-0.23857,pristine,*O
Coact-Oads,-0.15038,-0.35302,pristine,*O
Coact-Oads,-0.10025,-0.3453,pristine,*O
Coact-Oads,-0.05013,-0.22044999999999998,pristine,*O
Coact-Oads,0.0,-0.09406,pristine,*O
Coact-Oads,0.05013,-0.06929,pristine,*O
Coact-Oads,0.10025,-0.05706,pristine,*O
Coact-Oads,0.15038,-0.01317,pristine,*O
Coact-Oads,0.2005,-0.0006900000000000001,pristine,*O
Coact-Oads,0.25063,-1e-05,pristine,*O
Coact-Oads,0.30075,-0.00015000000000000001,pristine,*O
Coact-Oads,0.35088,-0.00446,pristine,*O
Coact-Oads,0.401,-0.05078,pristine,*O
Coact-Oads,0.45113,-0.11944,pristine,*O
Coact-Oads,0.50125,-0.08045,pristine,*O
Coact-Oads,0.55138,-0.04281,pristine,*O
Coact-Oads,0.6015,-0.010530000000000001,pristine,*O
Coact-Oads,0.65163,-0.0009699999999999999,pristine,*O
Coact-Oads,0.70175,-9e-05,pristine,*O
Coact-Oads,0.75188,0.0,pristine,*O
Coact-Oads,0.80201,-3e-05,pristine,*O
Coact-Oads,0.85213,-6e-05,pristine,*O
Coact-Oads,0.90226,-1e-05,pristine,*O
Coact-Oads,0.95238,0.0,pristine,*O
Coact-Oads,1.00251,0.0,pristine,*O
Coact-Oads,1.05263,0.0,pristine,*O
Coact-Oads,1.10276,0.0,pristine,*O
Coact-Oads,1.15288,0.0,pristine,*O
Coact-Oads,1.20301,0.0,pristine,*O
Coact-Oads,1.25313,0.0,pristine,*O
Coact-Oads,1.30326,0.0,pristine,*O
Coact-Oads,1.35338,0.0,pristine,*O
Coact-Oads,1.40351,0.0,pristine,*O
Coact-Oads,1.45363,0.0,pristine,*O
Coact-Oads,1.50376,0.0,pristine,*O
Coact-Oads,1.55388,0.0,pristine,*O
Coact-Oads,1.60401,0.0,pristine,*O
Coact-Oads,1.65414,0.0,pristine,*O
Coact-Oads,1.70426,0.0,pristine,*O
Coact-Oads,1.75439,0.0,pristine,*O
Coact-Oads,1.80451,0.0,pristine,*O
Coact-Oads,1.85464,0.0,pristine,*O
Coact-Oads,1.90476,0.0,pristine,*O
Coact-Oads,1.95489,0.0,pristine,*O
Coact-Oads,2.00501,0.0,pristine,*O
Coact-Oads,2.05514,0.0,pristine,*O
Coact-Oads,2.10526,0.0,pristine,*O
Coact-Oads,2.15539,0.0,pristine,*O
Coact-Oads,2.20551,0.0,pristine,*O
Coact-Oads,2.25564,0.0,pristine,*O
Coact-Oads,2.30576,0.0,pristine,*O
Coact-Oads,2.35589,0.0,pristine,*O
Coact-Oads,2.40602,0.0,pristine,*O
Coact-Oads,2.45614,0.0,pristine,*O
Coact-Oads,2.50627,0.0,pristine,*O
Coact-Oads,2.55639,0.0,pristine,*O
Coact-Oads,2.60652,0.0,pristine,*O
Coact-Oads,2.65664,0.0,pristine,*O
Coact-Oads,2.70677,0.0,pristine,*O
Coact-Oads,2.75689,0.0,pristine,*O
Coact-Oads,2.80702,-0.00031999999999999997,pristine,*O
Coact-Oads,2.85714,-0.01166,pristine,*O
Coact-Oads,2.90727,-0.07436,pristine,*O
Coact-Oads,2.95739,-0.13686,pristine,*O
Coact-Obridge,-5.96491,0.31033,pristine,*O
Coact-Obridge,-5.91479,0.22319,pristine,*O
Coact-Obridge,-5.86466,0.36608999999999997,pristine,*O
Coact-Obridge,-5.81454,0.38228999999999996,pristine,*O
Coact-Obridge,-5.76441,0.21214,pristine,*O
Coact-Obridge,-5.71429,0.21207,pristine,*O
Coact-Obridge,-5.66416,0.17309,pristine,*O
Coact-Obridge,-5.61404,0.18306,pristine,*O
Coact-Obridge,-5.56391,0.26212,pristine,*O
Coact-Obridge,-5.51378,0.18179,pristine,*O
Coact-Obridge,-5.46366,0.07124,pristine,*O
Coact-Obridge,-5.41353,0.03708,pristine,*O
Coact-Obridge,-5.36341,0.04147,pristine,*O
Coact-Obridge,-5.31328,0.015609999999999999,pristine,*O
Coact-Obridge,-5.26316,0.00129,pristine,*O
Coact-Obridge,-5.21303,0.0028799999999999997,pristine,*O
Coact-Obridge,-5.16291,0.00961,pristine,*O
Coact-Obridge,-5.11278,0.00648,pristine,*O
Coact-Obridge,-5.06266,0.0009,pristine,*O
Coact-Obridge,-5.01253,0.00014000000000000001,pristine,*O
Coact-Obridge,-4.96241,3.9999999999999996e-05,pristine,*O
Coact-Obridge,-4.91228,0.0,pristine,*O
Coact-Obridge,-4.86216,0.0,pristine,*O
Coact-Obridge,-4.81203,0.00037,pristine,*O
Coact-Obridge,-4.7619,0.007940000000000001,pristine,*O
Coact-Obridge,-4.71178,0.029379999999999996,pristine,*O
Coact-Obridge,-4.66165,0.02001,pristine,*O
Coact-Obridge,-4.61153,0.012799999999999999,pristine,*O
Coact-Obridge,-4.5614,0.07002,pristine,*O
Coact-Obridge,-4.51128,0.08712,pristine,*O
Coact-Obridge,-4.46115,0.025249999999999998,pristine,*O
Coact-Obridge,-4.41103,0.02491,pristine,*O
Coact-Obridge,-4.3609,0.03621,pristine,*O
Coact-Obridge,-4.31078,0.05086,pristine,*O
Coact-Obridge,-4.26065,0.08506000000000001,pristine,*O
Coact-Obridge,-4.21053,0.17623,pristine,*O
Coact-Obridge,-4.1604,0.32973,pristine,*O
Coact-Obridge,-4.11028,0.43162,pristine,*O
Coact-Obridge,-4.06015,0.40371999999999997,pristine,*O
Coact-Obridge,-4.01003,0.20003,pristine,*O
Coact-Obridge,-3.9599,0.12067,pristine,*O
Coact-Obridge,-3.90977,0.10983000000000001,pristine,*O
Coact-Obridge,-3.85965,0.12397999999999999,pristine,*O
Coact-Obridge,-3.80952,0.13151,pristine,*O
Coact-Obridge,-3.7594,0.13308,pristine,*O
Coact-Obridge,-3.70927,0.13504,pristine,*O
Coact-Obridge,-3.65915,0.10894,pristine,*O
Coact-Obridge,-3.60902,0.09293,pristine,*O
Coact-Obridge,-3.5589,0.046630000000000005,pristine,*O
Coact-Obridge,-3.50877,0.03303,pristine,*O
Coact-Obridge,-3.45865,0.06291,pristine,*O
Coact-Obridge,-3.40852,0.13507,pristine,*O
Coact-Obridge,-3.3584,0.18522,pristine,*O
Coact-Obridge,-3.30827,0.24245,pristine,*O
Coact-Obridge,-3.25815,0.37674,pristine,*O
Coact-Obridge,-3.20802,0.37147,pristine,*O
Coact-Obridge,-3.15789,0.26505,pristine,*O
Coact-Obridge,-3.10777,0.2019,pristine,*O
Coact-Obridge,-3.05764,0.15044000000000002,pristine,*O
Coact-Obridge,-3.00752,0.1576,pristine,*O
Coact-Obridge,-2.95739,0.11574000000000001,pristine,*O
Coact-Obridge,-2.90727,0.13972,pristine,*O
Coact-Obridge,-2.85714,0.23770999999999998,pristine,*O
Coact-Obridge,-2.80702,0.36867,pristine,*O
Coact-Obridge,-2.75689,0.33734000000000003,pristine,*O
Coact-Obridge,-2.70677,0.21612,pristine,*O
Coact-Obridge,-2.65664,0.18522,pristine,*O
Coact-Obridge,-2.60652,0.16260999999999998,pristine,*O
Coact-Obridge,-2.55639,0.11266999999999999,pristine,*O
Coact-Obridge,-2.50627,0.12357,pristine,*O
Coact-Obridge,-2.45614,0.14982,pristine,*O
Coact-Obridge,-2.40602,0.11524999999999999,pristine,*O
Coact-Obridge,-2.35589,0.046979999999999994,pristine,*O
Coact-Obridge,-2.30576,0.02506,pristine,*O
Coact-Obridge,-2.25564,0.04010999999999999,pristine,*O
Coact-Obridge,-2.20551,0.049769999999999995,pristine,*O
Coact-Obridge,-2.15539,0.06719,pristine,*O
Coact-Obridge,-2.10526,0.05468,pristine,*O
Coact-Obridge,-2.05514,0.02162,pristine,*O
Coact-Obridge,-2.00501,-0.00983,pristine,*O
Coact-Obridge,-1.95489,-0.01133,pristine,*O
Coact-Obridge,-1.90476,0.03953,pristine,*O
Coact-Obridge,-1.85464,0.06607,pristine,*O
Coact-Obridge,-1.80451,-0.011049999999999997,pristine,*O
Coact-Obridge,-1.75439,-0.04415000000000001,pristine,*O
Coact-Obridge,-1.70426,-0.009039999999999998,pristine,*O
Coact-Obridge,-1.65414,0.01364,pristine,*O
Coact-Obridge,-1.60401,0.02418,pristine,*O
Coact-Obridge,-1.55388,0.02486,pristine,*O
Coact-Obridge,-1.50376,0.02108,pristine,*O
Coact-Obridge,-1.45363,0.00996,pristine,*O
Coact-Obridge,-1.40351,-0.03264,pristine,*O
Coact-Obridge,-1.35338,-0.10396,pristine,*O
Coact-Obridge,-1.30326,-0.09903999999999999,pristine,*O
Coact-Obridge,-1.25313,-0.054270000000000006,pristine,*O
Coact-Obridge,-1.20301,-0.12545,pristine,*O
Coact-Obridge,-1.15288,-0.25023,pristine,*O
Coact-Obridge,-1.10276,-0.22193000000000002,pristine,*O
Coact-Obridge,-1.05263,-0.14015,pristine,*O
Coact-Obridge,-1.00251,-0.14839999999999998,pristine,*O
Coact-Obridge,-0.95238,-0.17468,pristine,*O
Coact-Obridge,-0.90226,-0.09394000000000001,pristine,*O
Coact-Obridge,-0.85213,-0.04625,pristine,*O
Coact-Obridge,-0.80201,-0.0317,pristine,*O
Coact-Obridge,-0.75188,-0.01852,pristine,*O
Coact-Obridge,-0.70175,-0.01064,pristine,*O
Coact-Obridge,-0.65163,-0.00944,pristine,*O
Coact-Obridge,-0.6015,-0.00802,pristine,*O
Coact-Obridge,-0.55138,-0.00307,pristine,*O
Coact-Obridge,-0.50125,-0.00053,pristine,*O
Coact-Obridge,-0.45113,-0.00028000000000000003,pristine,*O
Coact-Obridge,-0.401,-0.00054,pristine,*O
Coact-Obridge,-0.35088,-0.00021,pristine,*O
Coact-Obridge,-0.30075,-2e-05,pristine,*O
Coact-Obridge,-0.25063,0.0,pristine,*O
Coact-Obridge,-0.2005,0.0,pristine,*O
Coact-Obridge,-0.15038,-3.0000000000000004e-05,pristine,*O
Coact-Obridge,-0.10025,-0.00030000000000000003,pristine,*O
Coact-Obridge,-0.05013,-0.00087,pristine,*O
Coact-Obridge,0.0,-0.0006,pristine,*O
Coact-Obridge,0.05013,-0.00018,pristine,*O
Coact-Obridge,0.10025,-2e-05,pristine,*O
Coact-Obridge,0.15038,0.0,pristine,*O
Coact-Obridge,0.2005,0.0,pristine,*O
Coact-Obridge,0.25063,-1e-05,pristine,*O
Coact-Obridge,0.30075,-0.00021,pristine,*O
Coact-Obridge,0.35088,-0.00076,pristine,*O
Coact-Obridge,0.401,-0.0005200000000000001,pristine,*O
Coact-Obridge,0.45113,-6e-05,pristine,*O
Coact-Obridge,0.50125,0.0,pristine,*O
Coact-Obridge,0.55138,0.0,pristine,*O
Coact-Obridge,0.6015,0.0,pristine,*O
Coact-Obridge,0.65163,0.0,pristine,*O
Coact-Obridge,0.70175,0.0,pristine,*O
Coact-Obridge,0.75188,0.0,pristine,*O
Coact-Obridge,0.80201,0.0,pristine,*O
Coact-Obridge,0.85213,0.0,pristine,*O
Coact-Obridge,0.90226,0.0,pristine,*O
Coact-Obridge,0.95238,0.0,pristine,*O
Coact-Obridge,1.00251,0.0,pristine,*O
Coact-Obridge,1.05263,0.0,pristine,*O
Coact-Obridge,1.10276,0.0,pristine,*O
Coact-Obridge,1.15288,0.0,pristine,*O
Coact-Obridge,1.20301,0.0,pristine,*O
Coact-Obridge,1.25313,0.0,pristine,*O
Coact-Obridge,1.30326,-3e-05,pristine,*O
Coact-Obridge,1.35338,-0.00012,pristine,*O
Coact-Obridge,1.40351,-0.00014999999999999996,pristine,*O
Coact-Obridge,1.45363,-0.00037,pristine,*O
Coact-Obridge,1.50376,-0.0007999999999999999,pristine,*O
Coact-Obridge,1.55388,-0.00227,pristine,*O
Coact-Obridge,1.60401,-0.00298,pristine,*O
Coact-Obridge,1.65414,-0.00217,pristine,*O
Coact-Obridge,1.70426,-0.0010400000000000001,pristine,*O
Coact-Obridge,1.75439,-0.00078,pristine,*O
Coact-Obridge,1.80451,-0.00029,pristine,*O
Coact-Obridge,1.85464,-0.0010400000000000001,pristine,*O
Coact-Obridge,1.90476,-0.02114,pristine,*O
Coact-Obridge,1.95489,-0.09477000000000001,pristine,*O
Coact-Obridge,2.00501,-0.08773,pristine,*O
Coact-Obridge,2.05514,-0.03243,pristine,*O
Coact-Obridge,2.10526,-0.01994,pristine,*O
Coact-Obridge,2.15539,-0.0053,pristine,*O
Coact-Obridge,2.20551,-0.0023,pristine,*O
Coact-Obridge,2.25564,-0.0054,pristine,*O
Coact-Obridge,2.30576,-0.00303,pristine,*O
Coact-Obridge,2.35589,-0.00031,pristine,*O
Coact-Obridge,2.40602,-1e-05,pristine,*O
Coact-Obridge,2.45614,-0.0001,pristine,*O
Coact-Obridge,2.50627,-0.00026,pristine,*O
Coact-Obridge,2.55639,-0.00014,pristine,*O
Coact-Obridge,2.60652,-0.00021,pristine,*O
Coact-Obridge,2.65664,-0.0022,pristine,*O
Coact-Obridge,2.70677,-0.004690000000000001,pristine,*O
Coact-Obridge,2.75689,-0.00235,pristine,*O
Coact-Obridge,2.80702,-0.00038,pristine,*O
Coact-Obridge,2.85714,-6e-05,pristine,*O
Coact-Obridge,2.90727,-0.00264,pristine,*O
Coact-Obridge,2.95739,-0.03259,pristine,*O
neighbor-Obridge,-5.96491,0.09100999999999998,pristine,*O
neighbor-Obridge,-5.91479,0.09784000000000001,pristine,*O
neighbor-Obridge,-5.86466,0.08080999999999999,pristine,*O
neighbor-Obridge,-5.81454,0.07693,pristine,*O
neighbor-Obridge,-5.76441,0.06939000000000001,pristine,*O
neighbor-Obridge,-5.71429,0.054860000000000006,pristine,*O
neighbor-Obridge,-5.66416,0.045880000000000004,pristine,*O
neighbor-Obridge,-5.61404,0.04416,pristine,*O
neighbor-Obridge,-5.56391,0.046349999999999995,pristine,*O
neighbor-Obridge,-5.51378,0.02142,pristine,*O
neighbor-Obridge,-5.46366,0.00733,pristine,*O
neighbor-Obridge,-5.41353,0.0069,pristine,*O
neighbor-Obridge,-5.36341,0.00533,pristine,*O
neighbor-Obridge,-5.31328,0.00148,pristine,*O
neighbor-Obridge,-5.26316,0.00196,pristine,*O
neighbor-Obridge,-5.21303,0.03591,pristine,*O
neighbor-Obridge,-5.16291,0.13446,pristine,*O
neighbor-Obridge,-5.11278,0.0948,pristine,*O
neighbor-Obridge,-5.06266,0.01328,pristine,*O
neighbor-Obridge,-5.01253,0.00199,pristine,*O
neighbor-Obridge,-4.96241,0.00054,pristine,*O
neighbor-Obridge,-4.91228,3.0000000000000004e-05,pristine,*O
neighbor-Obridge,-4.86216,0.00039000000000000005,pristine,*O
neighbor-Obridge,-4.81203,0.05388,pristine,*O
neighbor-Obridge,-4.7619,1.17053,pristine,*O
neighbor-Obridge,-4.71178,4.33409,pristine,*O
neighbor-Obridge,-4.66165,2.91262,pristine,*O
neighbor-Obridge,-4.61153,0.45475,pristine,*O
neighbor-Obridge,-4.5614,0.72389,pristine,*O
neighbor-Obridge,-4.51128,0.99276,pristine,*O
neighbor-Obridge,-4.46115,0.64307,pristine,*O
neighbor-Obridge,-4.41103,0.37624,pristine,*O
neighbor-Obridge,-4.3609,0.13669,pristine,*O
neighbor-Obridge,-4.31078,0.10513,pristine,*O
neighbor-Obridge,-4.26065,0.13446,pristine,*O
neighbor-Obridge,-4.21053,0.15389,pristine,*O
neighbor-Obridge,-4.1604,0.19028,pristine,*O
neighbor-Obridge,-4.11028,0.26287,pristine,*O
neighbor-Obridge,-4.06015,0.26617,pristine,*O
neighbor-Obridge,-4.01003,0.21117000000000002,pristine,*O
neighbor-Obridge,-3.9599,0.24312,pristine,*O
neighbor-Obridge,-3.90977,0.24718,pristine,*O
neighbor-Obridge,-3.85965,0.1862,pristine,*O
neighbor-Obridge,-3.80952,0.18345,pristine,*O
neighbor-Obridge,-3.7594,0.16072,pristine,*O
neighbor-Obridge,-3.70927,0.05541,pristine,*O
neighbor-Obridge,-3.65915,0.0038399999999999997,pristine,*O
neighbor-Obridge,-3.60902,-0.07823000000000001,pristine,*O
neighbor-Obridge,-3.5589,-0.16236,pristine,*O
neighbor-Obridge,-3.50877,-0.3671,pristine,*O
neighbor-Obridge,-3.45865,-0.40343,pristine,*O
neighbor-Obridge,-3.40852,-0.10147,pristine,*O
neighbor-Obridge,-3.3584,0.07329999999999999,pristine,*O
neighbor-Obridge,-3.30827,0.10486999999999999,pristine,*O
neighbor-Obridge,-3.25815,0.11913,pristine,*O
neighbor-Obridge,-3.20802,0.11787,pristine,*O
neighbor-Obridge,-3.15789,0.09011,pristine,*O
neighbor-Obridge,-3.10777,0.051320000000000005,pristine,*O
neighbor-Obridge,-3.05764,0.02579,pristine,*O
neighbor-Obridge,-3.00752,0.02825,pristine,*O
neighbor-Obridge,-2.95739,0.0063999999999999994,pristine,*O
neighbor-Obridge,-2.90727,-0.01482,pristine,*O
neighbor-Obridge,-2.85714,-0.05048999999999999,pristine,*O
neighbor-Obridge,-2.80702,-0.021110000000000004,pristine,*O
neighbor-Obridge,-2.75689,0.04751999999999998,pristine,*O
neighbor-Obridge,-2.70677,0.06681999999999999,pristine,*O
neighbor-Obridge,-2.65664,0.12851,pristine,*O
