x_A,y_A,value
-1.18798,-1.48431,-0.0015071542
-1.12188,-1.48431,-0.0020640783
-1.05578,-1.48431,-0.0023037149
-0.98969,-1.48431,-0.0019322161
-0.92359,-1.48431,-0.0016160232
-0.85749,-1.48431,-0.0010383222
-0.79140,-1.48431,-0.00023134029
-0.72530,-1.48431,4.7230162e-05
-0.65920,-1.48431,0.00030458975
-0.59310,-1.48431,0.00046751648
-0.52701,-1.48431,0.00037170458
-0.46091,-1.48431,0.00020008138
-0.39481,-1.48431,-8.1808656e-05
-0.32872,-1.48431,-0.00030167331
-0.26262,-1.48431,-0.00046914094
-0.19652,-1.48431,-0.00065038376
-0.13042,-1.48431,-0.00074994832
-0.06433,-1.48431,-0.00078922266
0.00177,-1.48431,-0.00078048708
0.06787,-1.48431,-0.00075017277
0.13396,-1.48431,-0.0006909169
0.20006,-1.48431,-0.00061300292
0.26616,-1.48431,-0.00053415797
0.33226,-1.48431,-0.00044328661
0.39835,-1.48431,-0.00034321618
0.46445,-1.48431,-0.00024905719
0.53055,-1.48431,-0.00014965213
0.59664,-1.48431,-5.204192e-05
0.66274,-1.48431,3.1489843e-05
0.72884,-1.48431,0.00011555479
0.79493,-1.48431,0.00018556637
0.86103,-1.48431,0.00023277715
0.92713,-1.48431,0.0002801854
0.99323,-1.48431,0.00031413528
1.05932,-1.48431,0.00033269144
1.12542,-1.48431,0.00034327235
1.19152,-1.48431,0.00034384103
1.25761,-1.48431,0.00033680274
1.32371,-1.48431,0.0003215039
1.38981,-1.48431,0.00029441831
1.45591,-1.48431,0.00026231114
1.52200,-1.48431,0.00022523096
1.58810,-1.48431,0.00018019963
1.65420,-1.48431,0.00013101756
1.72029,-1.48431,8.0141523e-05
1.78639,-1.48431,2.8963565e-05
1.85249,-1.48431,-2.4568639e-05
1.91859,-1.48431,-7.6768862e-05
1.98468,-1.48431,-0.0001274657
2.05078,-1.48431,-0.00017691572
2.11688,-1.48431,-0.00022008709
2.18297,-1.48431,-0.00025549394
2.24907,-1.48431,-0.00027077328
2.31517,-1.48431,-0.00027649518
2.38127,-1.48431,-0.00026807975
2.44736,-1.48431,-0.00022311466
2.51346,-1.48431,-0.0001539489
2.57956,-1.48431,-6.5058448e-05
2.64565,-1.48431,2.3945395e-05
2.71175,-1.48431,0.00010138486
2.77785,-1.48431,0.00016880577
2.84394,-1.48431,0.00018005974
2.91004,-1.48431,0.00018724467
2.97614,-1.48431,0.00018283114
3.04224,-1.48431,0.00015531422
3.10833,-1.48431,0.00014048893
3.17443,-1.48431,0.00013454647
3.24053,-1.48431,0.00014124437
3.30662,-1.48431,0.0001647114
3.37272,-1.48431,0.00021397381
3.43882,-1.48431,0.00030568056
3.50492,-1.48431,0.00042664935
3.57101,-1.48431,0.00059027656
3.63711,-1.48431,0.00085336727
3.70321,-1.48431,0.0011587655
3.76930,-1.48431,0.0015264582
3.83540,-1.48431,0.0020411105
3.90150,-1.48431,0.002638571
-3.96406,-1.44017,-0.00072976877
