x_A,y_A,charge_total_Al16,charge_total_undoped,magnetization_Al16,magnetization_undoped,spin_down_Al16,spin_down_undoped,spin_up_Al16,spin_up_undoped
1.52200,1.07563,0.0017410243,0.0039470126,-0.0020859111,0.0039169178,0.0019134677,1.5047379e-05,-0.0001724434,0.0039319652
1.58810,1.07563,0.0014702742,0.0035767802,-0.0017648396,0.0035219353,0.0016175569,2.7422444e-05,-0.00014728273,0.0035493579
1.65420,1.07563,0.0011892179,0.002959643,-0.0014511157,0.0029355604,0.0013201667,1.2041302e-05,-0.0001309489,0.0029476017
1.72029,1.07563,0.00095203175,0.0024579852,-0.0011840085,0.0023867949,0.0010680201,3.5595149e-05,-0.0001159884,0.00242239
1.78639,1.07563,0.00075073028,0.0020137513,-0.00095557823,0.0018927789,0.00085315423,6.04862e-05,-0.00010242398,0.0019532652
1.85249,1.07563,0.00057809654,0.0015862574,-0.00075922988,0.0014515461,0.00066866318,6.7355635e-05,-9.0566667e-05,0.0015189017
1.91859,1.07563,0.00044120624,0.0012612168,-0.0006004445,0.0010969936,0.00052082539,8.2111626e-05,-7.9619131e-05,0.0011791051
1.98468,1.07563,0.00032825477,0.0010129036,-0.00046837569,0.00081114733,0.00039831523,0.00010087815,-7.0060458e-05,0.00091202545
2.05078,1.07563,0.00023800222,0.00079994102,-0.00035896443,0.00058834819,0.00029848333,0.00010579641,-6.0481107e-05,0.00069414463
2.11688,1.07563,0.000168787,0.00063383643,-0.00026969973,0.00041982514,0.00021924336,0.00010700565,-5.0456365e-05,0.00052683079
2.18297,1.07563,0.00011685004,0.00050601101,-0.00019676307,0.00028841011,0.00015680655,0.00010880045,-3.9956514e-05,0.00039721056
2.24907,1.07563,7.8587669e-05,0.0003942051,-0.00013834394,0.00018813301,0.0001084658,0.00010303604,-2.9878134e-05,0.00029116904
2.31517,1.07563,5.3227526e-05,0.00029813466,-9.315661e-05,0.00011090622,7.3192066e-05,9.3614217e-05,-1.9964542e-05,0.00020452045
2.38127,1.07563,4.1187035e-05,0.00022137494,-6.1446342e-05,5.8549645e-05,5.1316689e-05,8.1412647e-05,-1.0129654e-05,0.0001399623
2.44736,1.07563,3.5957346e-05,0.0001620737,-3.8127437e-05,2.4723464e-05,3.7042391e-05,6.8675115e-05,-1.0850454e-06,9.3398587e-05
2.51346,1.07563,3.8271563e-05,0.00011066336,-2.2974944e-05,3.3211604e-06,3.0623254e-05,5.3671101e-05,7.6483093e-06,5.6992263e-05
2.57956,1.07563,4.5700803e-05,6.8785601e-05,-1.4038615e-05,-6.9723392e-06,2.9869709e-05,3.787897e-05,1.5831094e-05,3.0906631e-05
2.64565,1.07563,5.5997771e-05,4.1362731e-05,-8.5219172e-06,-7.6128276e-06,3.2259843e-05,2.4487779e-05,2.3737926e-05,1.6874952e-05
2.71175,1.07563,7.0515351e-05,1.9596946e-05,-7.2343723e-06,-3.1378463e-06,3.8874863e-05,1.1367396e-05,3.1640488e-05,8.2295501e-06
2.77785,1.07563,8.4405576e-05,4.7551316e-06,-6.1233054e-06,3.3852166e-06,4.5264442e-05,6.8495751e-07,3.9141134e-05,4.0701743e-06
2.84394,1.07563,9.4156334e-05,4.1094361e-07,-1.2628658e-06,1.0166126e-05,4.77096e-05,-4.8775914e-06,4.6446734e-05,5.2885348e-06
2.91004,1.07563,0.00010551923,1.4464855e-06,2.9083512e-06,1.7969123e-05,5.1305437e-05,-8.2613187e-06,5.421379e-05,9.7078046e-06
2.97614,1.07563,0.00011074388,8.3369232e-06,1.1973195e-05,2.446783e-05,4.9385344e-05,-8.0654536e-06,6.1358536e-05,1.6402377e-05
3.04224,1.07563,0.00010052985,2.2650538e-05,3.3280117e-05,2.7964432e-05,3.362487e-05,-2.6569469e-06,6.6904984e-05,2.5307485e-05
3.10833,1.07563,9.1513815e-05,4.2380907e-05,5.5029141e-05,3.089926e-05,1.8242337e-05,5.7408233e-06,7.3271476e-05,3.6640085e-05
3.17443,1.07563,6.9754984e-05,6.5209024e-05,8.7806307e-05,3.1208554e-05,-9.0256617e-06,1.7000235e-05,7.8780649e-05,4.8208789e-05
3.24053,1.07563,1.1504382e-05,8.749494e-05,0.00015112913,2.7627835e-05,-6.9812377e-05,2.9933552e-05,8.1316757e-05,5.7561389e-05
3.30662,1.07563,-4.3157033e-05,0.00011092996,0.00021696143,2.2872617e-05,-0.00013005923,4.4028668e-05,8.6902197e-05,6.6901288e-05
3.37272,1.07563,-0.00012479993,0.00013186753,0.00030687349,1.5568812e-05,-0.00021583671,5.8149362e-05,9.1036782e-05,7.3718176e-05
3.43882,1.07563,-0.00027004918,0.00015009921,0.00045103717,6.6239636e-06,-0.00036054317,7.1737624e-05,9.0493995e-05,7.8361583e-05
3.50492,1.07563,-0.00040980882,0.00016761175,0.00059151981,-3.619823e-06,-0.00050066435,8.5615786e-05,9.0855494e-05,8.1995968e-05
3.57101,1.07563,-0.00057465228,0.00018239215,0.00075511332,-1.369197e-05,-0.00066488283,9.8042059e-05,9.0230518e-05,8.4350089e-05
3.63711,1.07563,-0.00081769086,0.00019483786,0.00098646374,-2.1081589e-05,-0.0009020773,0.00010795973,8.438644e-05,8.6878135e-05
3.70321,1.07563,-0.0010398434,0.00020603748,0.0011932467,-2.7459429e-05,-0.0011165451,0.00011674846,7.6701632e-05,8.9289024e-05
3.76930,1.07563,-0.0012511545,0.00020993128,0.001385609,-3.0294708e-05,-0.0013183818,0.00012011299,6.7227287e-05,8.9818292e-05
3.83540,1.07563,-0.0015267425,0.0002027708,0.0016383496,-2.6069878e-05,-0.001582546,0.00011442033,5.5803568e-05,8.8350462e-05
3.90150,1.07563,-0.0017105774,0.00018597809,0.0017979544,-1.5123521e-05,-0.001754266,0.0001005508,4.3688517e-05,8.5427288e-05
-3.96406,1.11977,-0.0091642318,-0.0089969942,0.00062298903,0.00065381516,-0.0048936103,-0.0048254048,-0.0042706216,-0.0041715894
-3.89796,1.11977,-0.011008415,-0.010832827,0.00077851338,0.00079609326,-0.0058934642,-0.0058144601,-0.0051149512,-0.0050183665
-3.83186,1.11977,-0.013311909,-0.0131299,0.00097864971,0.00097310683,-0.0071452791,-0.0070515033,-0.0061666295,-0.0060783969
-3.76577,1.11977,-0.015657689,-0.015467568,0.0011894149,0.0011546462,-0.0084235519,-0.0083111068,-0.0072341375,-0.007156461
-3.69967,1.11977,-0.018475389,-0.018282672,0.0014103733,0.0013332953,-0.0099428808,-0.0098079834,-0.0085325083,-0.008474689
-3.63357,1.11977,-0.021598797,-0.02140587,0.001687404,0.0015436916,-0.011643101,-0.011474781,-0.0099556968,-0.0099310894
-3.56747,1.11977,-0.024560399,-0.024363969,0.0019637295,0.0017416526,-0.013262064,-0.013052811,-0.011298335,-0.011311158
-3.50138,1.11977,-0.027815958,-0.027619792,0.0022239566,0.0018991883,-0.015019958,-0.01475949,-0.012796001,-0.012860302
-3.43528,1.11977,-0.031088265,-0.030891482,0.0024760345,0.0020088751,-0.01678215,-0.016450178,-0.014306115,-0.014441303
-3.36918,1.11977,-0.033603512,-0.033388395,0.0027250799,0.0021054635,-0.018164296,-0.017746929,-0.015439216,-0.015641466
-3.30309,1.11977,-0.03593947,-0.035695512,0.0029154345,0.0021165847,-0.019427452,-0.018906048,-0.016512018,-0.016789464
-3.23699,1.11977,-0.037980366,-0.037693348,0.0030208048,0.0020037256,-0.020500585,-0.019848537,-0.017479781,-0.017844811
-3.17089,1.11977,-0.03883196,-0.038479187,0.0030924641,0.0018352933,-0.020962212,-0.02015724,-0.017869748,-0.018321946
-3.10479,1.11977,-0.039002206,-0.038561512,0.0030384683,0.0015227544,-0.021020338,-0.020042133,-0.017981868,-0.018519379
-3.03870,1.11977,-0.038464423,-0.037908334,0.002819567,0.0010295296,-0.020641996,-0.019468931,-0.017822428,-0.018439403
-2.97260,1.11977,-0.037019402,-0.036330815,0.0025060039,0.00044390449,-0.019762702,-0.01838736,-0.0172567,-0.017943455
-2.90650,1.11977,-0.034722079,-0.033868793,0.0020345538,-0.0002823305,-0.018378315,-0.016793231,-0.016343763,-0.017075563
-2.84041,1.11977,-0.031733878,-0.030674111,0.0013893752,-0.0011540735,-0.016561627,-0.014760019,-0.015172252,-0.015914092
-2.77431,1.11977,-0.029259071,-0.028052269,0.00091166672,-0.0017541604,-0.015085368,-0.013149054,-0.014173702,-0.014903215
-2.70821,1.11977,-0.026519079,-0.025194457,0.00041186521,-0.0022560488,-0.013465472,-0.011469204,-0.013053607,-0.013725253
-2.64211,1.11977,-0.023554541,-0.022150813,-8.0947975e-05,-0.0025865426,-0.011736796,-0.0097821355,-0.011817745,-0.012368677
-2.57602,1.11977,-0.020691929,-0.019274993,-0.00054246298,-0.0027733771,-0.010074733,-0.0082508083,-0.010617197,-0.011024185
-2.50992,1.11977,-0.018229958,-0.016940916,-0.00090117811,-0.002583435,-0.0086643901,-0.0071787406,-0.0095655676,-0.0097621754
-2.44382,1.11977,-0.015885839,-0.014844007,-0.001082616,-0.0018871049,-0.0074016117,-0.0064784512,-0.0084842276,-0.0083655557
-2.37773,1.11977,-0.013754903,-0.013044345,-0.0011771513,-0.0009701681,-0.0062888758,-0.0060370886,-0.0074660275,-0.0070072566
-2.31163,1.11977,-0.012164016,-0.011873326,-0.0010072745,0.000518366,-0.0055783708,-0.006195846,-0.0065856455,-0.0056774803
-2.24553,1.11977,-0.011089063,-0.011313046,-0.00043784178,0.0027810752,-0.0053256107,-0.0070470609,-0.0057634525,-0.0042659855
-2.17943,1.11977,-0.010434368,-0.01134948,0.00061211199,0.0058682854,-0.0055232397,-0.0086088823,-0.004911128,-0.0027405971
-2.11334,1.11977,-0.0099915443,-0.011539278,0.0019197884,0.0094732344,-0.0059556663,-0.010506256,-0.004035878,-0.0010330216
-2.04724,1.11977,-0.0098472824,-0.011930539,0.003355368,0.01325343,-0.0066013252,-0.012591984,-0.0032459572,0.00066144532
-1.98114,1.11977,-0.0095432196,-0.012113128,0.0045748707,0.016451146,-0.0070590451,-0.014282137,-0.0024841744,0.0021690093
-1.91505,1.11977,-0.0090161199,-0.011871745,0.00551413,0.01896419,-0.0072651249,-0.015417967,-0.0017509949,0.0035462226
-1.84895,1.11977,-0.0084895566,-0.011490486,0.0061715846,0.020889144,-0.0073305704,-0.016189815,-0.001158986,0.0046993294
-1.78285,1.11977,-0.0077658221,-0.010957653,0.0064195325,0.021727409,-0.0070926771,-0.016342532,-0.00067314482,0.0053848783
-1.71675,1.11977,-0.0066653476,-0.010005084,0.0060252408,0.02082675,-0.0063452944,-0.015415916,-0.00032005343,0.0054108328
-1.65066,1.11977,-0.0053320029,-0.0087101627,0.0051747058,0.018986495,-0.0052533541,-0.013848329,-7.8648562e-05,0.0051381662
-1.58456,1.11977,-0.0039154622,-0.00720147,0.0041339253,0.017211858,-0.0040246937,-0.012206664,0.00010923157,0.0050051939
-1.51846,1.11977,-0.002396039,-0.005805952,0.0027390646,0.014053681,-0.0025675518,-0.0099298162,0.00017151283,0.0041238647
-1.45237,1.11977,-0.0010140351,-0.0048577385,0.0012949336,0.010029248,-0.0011544843,-0.0074434932,0.00014044927,0.0025857547
-1.38627,1.11977,2.2872266e-05,-0.0038201197,0.00029819089,0.0079360856,-0.00013765931,-0.0058781025,0.00016053158,0.0020579831
-1.32017,1.11977,0.0005705076,-0.0032669154,-0.00026707308,0.0060663363,0.00041879033,-0.004666626,0.00015171726,0.0013997104
-1.25408,1.11977,0.00035983004,-0.0033690357,-0.00010618436,0.0047175963,0.0002330072,-0.004043316,0.00012682284,0.00067428034
-1.18798,1.11977,-0.00058891671,-0.0036887242,0.00084399199,0.0044296985,-0.00071645435,-0.0040592114,0.00012753764,0.00037048711
-1.12188,1.11977,-0.0024826992,-0.0042957407,0.0027638962,0.0049281591,-0.0026232977,-0.0046119499,0.00014059851,0.00031620916
-1.05578,1.11977,-0.0047749495,-0.0050317249,0.0050391424,0.005863802,-0.004907046,-0.0054477635,0.00013209647,0.00041603856
-0.98969,1.11977,-0.0071782432,-0.0058200881,0.0073927469,0.007153926,-0.0072854953,-0.0064870073,0.00010725181,0.00066691893
-0.92359,1.11977,-0.0093315337,-0.0063671619,0.0095163109,0.0080326246,-0.0094239227,-0.0071998932,9.2388596e-05,0.00083273137
-0.85749,1.11977,-0.011095887,-0.0067304601,0.011238231,0.0085876947,-0.011167059,-0.0076590776,7.1172137e-05,0.00092861732
-0.79140,1.11977,-0.012759229,-0.0071326303,0.012842134,0.0091185346,-0.012800681,-0.0081255827,4.1452236e-05,0.00099295215
-0.72530,1.11977,-0.012551599,-0.0068139704,0.012641008,0.0084565049,-0.012596304,-0.0076352376,4.4704415e-05,0.00082126725
-0.65920,1.11977,-0.011473532,-0.0061623426,0.011584404,0.0074399505,-0.011528968,-0.0068011465,5.5436045e-05,0.00063880393
-0.59310,1.11977,-0.010436442,-0.0055919164,0.010550682,0.0066301716,-0.010493562,-0.006111044,5.7119876e-05,0.00051912758
-0.52701,1.11977,-0.0087326309,-0.0048112329,0.0088650258,0.0055892668,-0.0087988283,-0.0052002501,6.6197477e-05,0.00038901693
-0.46091,1.11977,-0.0071411021,-0.0040930822,0.0072709364,0.0047122259,-0.007206019,-0.0044026542,6.4917142e-05,0.00030957186
-0.39481,1.11977,-0.0059915609,-0.003563276,0.0060781138,0.004075408,-0.0060348371,-0.003819342,4.3276465e-05,0.00025606598
-0.32872,1.11977,-0.0050183642,-0.0030768707,0.0050319866,0.0034684504,-0.0050251754,-0.0032726605,6.8112276e-06,0.00019578985
-0.26262,1.11977,-0.0039178766,-0.0025027385,0.00386355,0.0027519427,-0.0038907132,-0.0026273406,-2.7163303e-05,0.00012460211
-0.19652,1.11977,-0.0030973637,-0.002023268,0.002959989,0.0021741199,-0.0030286764,-0.002098694,-6.8687368e-05,7.5425953e-05
-0.13042,1.11977,-0.0025112047,-0.0015802361,0.0022883401,0.0017154348,-0.0023997724,-0.0016478355,-0.00011143228,6.7599351e-05
-0.06433,1.11977,-0.0020254196,-0.0011202502,0.0017351315,0.0013462098,-0.0018802756,-0.00123323,-0.00014514406,0.00011297979
0.00177,1.11977,-0.0016440762,-0.00068207213,0.0012915096,0.001082975,-0.0014677929,-0.00088252354,-0.0001762833,0.00020045141
0.06787,1.11977,-0.0013601693,-0.00023014809,0.0009455689,0.00097010791,-0.0011528691,-0.00060012797,-0.00020730018,0.00036997991
0.13396,1.11977,-0.0011276434,0.00023267309,0.00065623142,0.0010229654,-0.00089193741,-0.00039514617,-0.00023570599,0.00062781927
0.20006,1.11977,-0.00091127271,0.00071276893,0.00037719973,0.0011858209,-0.00064423622,-0.00023652599,-0.00026703649,0.00094929489
0.26616,1.11977,-0.00069744489,0.0012414089,7.5678712e-05,0.0015207812,-0.00038656179,-0.00013968616,-0.0003108831,0.001381095
0.33226,1.11977,-0.00046799611,0.0018194978,-0.00026537594,0.0020309882,-0.00010131008,-0.00010574522,-0.00036668603,0.0019252431
0.39835,1.11977,-0.00020373662,0.0024065773,-0.00064576825,0.0026572994,0.00022101581,-0.00012536102,-0.00042475242,0.0025319383
0.46445,1.11977,0.0001201737,0.002952233,-0.0010836859,0.003480332,0.00060192979,-0.00026404951,-0.00048175611,0.0032162825
0.53055,1.11977,0.00049487973,0.0034174284,-0.0015599785,0.004480768,0.0010274291,-0.00053166982,-0.00053254934,0.0039490983
0.59664,1.11977,0.00083925395,0.0036952049,-0.0020005123,0.0054054456,0.0014198831,-0.00085512036,-0.00058062922,0.0045503252
0.66274,1.11977,0.0010414476,0.0031840932,-0.002240615,0.0058678114,0.0016410314,-0.0013418591,-0.00059958367,0.004525952
0.72884,1.11977,0.0010961074,0.0020021687,-0.0022804202,0.0057950197,0.0016882638,-0.0018964255,-0.00059215637,0.0038985941
0.79493,1.11977,0.0010526088,0.00050655263,-0.0022234183,0.0053497534,0.0016380136,-0.0024216003,-0.00058540475,0.0029281531
0.86103,1.11977,0.00066233368,-0.0018105885,-0.0018526108,0.0036106366,0.0012574722,-0.0027106125,-0.00059513858,0.00090002402
0.92713,1.11977,0.00030493626,-0.0040252847,-0.0014596174,0.0016189894,0.0008822768,-0.002822137,-0.0005773406,-0.0012031477
0.99323,1.11977,8.5429143e-05,-0.0057814978,-0.0011822836,-0.00019522733,0.0006338564,-0.0027931351,-0.00054842723,-0.0029883627
1.05932,1.11977,8.8986235e-05,-0.0059500816,-0.0011305084,-0.00111818,0.00060974731,-0.0024159509,-0.00052076107,-0.0035341308
1.12542,1.11977,0.00038467179,-0.0046820911,-0.0013367793,-0.0010408863,0.00086072553,-0.0018206025,-0.00047605377,-0.0028614886
1.19152,1.11977,0.00087302359,-0.0028618486,-0.0016942894,-0.00043961863,0.0012836565,-0.0012111149,-0.0004106329,-0.0016507336
1.25761,1.11977,0.0013304078,-0.00062344415,-0.0020319636,0.00072481413,0.0016811857,-0.00067412911,-0.00035077787,5.068499e-05
1.32371,1.11977,0.0015357616,0.0012048048,-0.0021348039,0.0019300253,0.0018352828,-0.00036261027,-0.00029952114,0.001567415
1.38981,1.11977,0.0017039465,0.0026186537,-0.0021908279,0.0028793714,0.0019473871,-0.00013035885,-0.00024344068,0.0027490126
1.45591,1.11977,0.0016814845,0.0032300432,-0.0020878657,0.0032880164,0.0018846751,-2.89866e-05,-0.0002031906,0.0032590297
1.52200,1.11977,0.0014273745,0.0030796393,-0.0017819578,0.0030851518,0.0016046662,-2.7562492e-06,-0.00017729163,0.0030823955
1.58810,1.11977,0.0012142514,0.0028665098,-0.0015192054,0.0028195521,0.0013667285,2.3478875e-05,-0.00015247701,0.002843031
1.65420,1.11977,0.0010058064,0.0024781171,-0.0012715023,0.002418098,0.0011386543,3.0009542e-05,-0.00013284798,0.0024481076
1.72029,1.11977,0.00080223044,0.0020460822,-0.0010373088,0.0019574387,0.00091976963,4.4321758e-05,-0.0001175392,0.0020017605
1.78639,1.11977,0.00062660268,0.0016855503,-0.00083470868,0.0015429871,0.00073065568,7.1281625e-05,-0.000104053,0.0016142686
1.85249,1.11977,0.00048612029,0.0013788391,-0.00066944043,0.001211011,0.00057778036,8.3914085e-05,-9.1660069e-05,0.0012949251
1.91859,1.11977,0.00037085637,0.0011249994,-0.00053155917,0.00094317971,0.00045120777,9.0909831e-05,-8.0351398e-05,0.0010340896
1.98468,1.11977,0.00026951011,0.00093119947,-0.00041035717,0.00071134116,0.00033993364,0.00010992915,-7.0423528e-05,0.00082127028
2.05078,1.11977,0.00018688189,0.00075713964,-0.00030802144,0.00052019028,0.00024745165,0.00011847468,-6.0569771e-05,0.00063866493
2.11688,1.11977,0.00012153482,0.00060313643,-0.00022282514,0.00036445665,0.00017217998,0.00011933989,-5.0645162e-05,0.00048379652
2.18297,1.11977,7.2965595e-05,0.00048250993,-0.00015347815,0.00024129951,0.00011322187,0.00012060521,-4.0256276e-05,0.00036190473
2.24907,1.11977,3.8075781e-05,0.0003803077,-9.8414268e-05,0.00014792617,6.8245026e-05,0.00011619076,-3.0169243e-05,0.00026411694
2.31517,1.11977,1.5187838e-05,0.00029154556,-5.6228848e-05,7.8327816e-05,3.5708345e-05,0.00010660887,-2.0520505e-05,0.00018493668
2.38127,1.11977,6.2271365e-06,0.00021687945,-2.790999e-05,3.1153391e-05,1.7068563e-05,9.2863025e-05,-1.0841426e-05,0.00012401641
2.44736,1.11977,7.4859545e-06,0.00016031157,-1.1032102e-05,5.7870002e-06,9.259028e-06,7.7262281e-05,-1.7730736e-06,8.3049286e-05
2.51346,1.11977,1.2837936e-05,0.0001132796,4.9714007e-08,-9.2518876e-06,6.3941111e-06,6.1265746e-05,6.443825e-06,5.2013856e-05
2.57956,1.11977,2.4448556e-05,7.1804257e-05,4.2353713e-06,-1.5081978e-05,1.0106593e-05,4.3443117e-05,1.4341964e-05,2.8361141e-05
2.64565,1.11977,3.8943912e-05,4.3208485e-05,5.26959e-06,-1.2291944e-05,1.6837161e-05,2.7750215e-05,2.2106751e-05,1.545827e-05
2.71175,1.11977,5.2231193e-05,2.3323451e-05,6.6305915e-06,-7.7306604e-06,2.2800301e-05,1.5527055e-05,2.9430892e-05,7.7963959e-06
2.77785,1.11977,6.8466739e-05,8.3351606e-06,5.1527059e-06,1.8856181e-07,3.1657015e-05,4.0732994e-06,3.6809724e-05,4.2618612e-06
2.84394,1.11977,8.0035119e-05,2.8114493e-06,7.5259286e-06,8.328374e-06,3.6254594e-05,-2.7584624e-06,4.3780525e-05,5.5699115e-06
2.91004,1.11977,8.8200257e-05,5.3220842e-06,1.3251031e-05,1.5686028e-05,3.7474612e-05,-5.1819716e-06,5.0725645e-05,1.0504056e-05
2.97614,1.11977,9.5954332e-05,1.2844919e-05,1.9582771e-05,2.2720924e-05,3.8185783e-05,-4.9380023e-06,5.776855e-05,1.7782921e-05
3.04224,1.11977,8.4174557e-05,2.6423111e-05,4.1519852e-05,2.6229609e-05,2.1327352e-05,9.6751137e-08,6.2847204e-05,2.6326361e-05
3.10833,1.11977,6.3306434e-05,4.5202734e-05,7.2637959e-05,2.7984121e-05,-4.6657624e-06,8.6093069e-06,6.79722e-05,3.6593428e-05
3.17443,1.11977,3.8736776e-05,6.6120818e-05,0.00010770466,2.7623584e-05,-3.4483943e-05,1.9248617e-05,7.3220719e-05,4.6872199e-05
3.24053,1.11977,-2.1085756e-05,8.7084882e-05,0.00017341362,2.4069437e-05,-9.7249685e-05,3.1507723e-05,7.6163931e-05,5.5577158e-05
3.30662,1.11977,-9.4932802e-05,0.00010871455,0.00025533355,1.8801771e-05,-0.00017513317,4.4956389e-05,8.0200378e-05,6.3758162e-05
3.37272,1.11977,-0.00016808041,0.00012944921,0.00033795252,1.1389663e-05,-0.00025301648,5.9029775e-05,8.4936051e-05,7.0419439e-05
3.43882,1.11977,-0.00030869604,0.00014846158,0.00047975811,2.1123626e-06,-0.00039422707,7.3174611e-05,8.5531035e-05,7.5286967e-05
3.50492,1.11977,-0.00048339201,0.00016664155,0.00065176957,-8.1919852e-06,-0.00056758081,8.7416767e-05,8.4188781e-05,7.9224781e-05
3.57101,1.11977,-0.00063735608,0.00018342881,0.0008063179,-1.9160088e-05,-0.00072183699,0.00010129445,8.4480911e-05,8.2134364e-05
3.63711,1.11977,-0.0009126864,0.00020243377,0.0010734485,-3.0888314e-05,-0.0009930674,0.00011666105,8.0381025e-05,8.5772728e-05
3.70321,1.11977,-0.0012348722,0.00021782739,0.0013812605,-3.9948976e-05,-0.0013080663,0.00012888818,7.3194155e-05,8.8939203e-05
3.76930,1.11977,-0.001499975,0.00022555176,0.0016304099,-4.6563233e-05,-0.0015651924,0.0001360575,6.5217435e-05,8.9494264e-05
3.83540,1.11977,-0.0018043891,0.00021588056,0.0019136419,-4.1904819e-05,-0.0018590156,0.00012889269,5.4626435e-05,8.6987871e-05
3.90150,1.11977,-0.0020369042,0.00018942308,0.0021229854,-2.6514617e-05,-0.0020799448,0.00010796885,4.3040607e-05,8.1454229e-05
-3.96406,1.16390,-0.0081764543,-0.0080160704,0.00051371934,0.00051524246,-0.0043450869,-0.0042656562,-0.0038313675,-0.0037504139
-3.89796,1.16390,-0.0096475165,-0.009476901,0.00063212839,0.00061776611,-0.0051398226,-0.0050473334,-0.0045076939,-0.0044295676
-3.83186,1.16390,-0.01159885,-0.011419683,0.00079239177,0.00074952614,-0.0061956206,-0.0060846047,-0.005403229,-0.0053350781
-3.76577,1.16390,-0.013772583,-0.013585981,0.00096257735,0.0008821644,-0.0073675802,-0.0072340728,-0.0064050024,-0.0063519082
-3.69967,1.16390,-0.015971769,-0.015776327,0.001136075,0.0010103736,-0.0085539222,-0.0083933501,-0.0074178469,-0.0073829768
-3.63357,1.16390,-0.01862595,-0.018425483,0.0013407408,0.0011445063,-0.0099833459,-0.0097849946,-0.0086426046,-0.0086404886
