x_A,y_A,value
1.19152,-1.48431,-0.00017591736
1.25761,-1.48431,-0.00021012132
1.32371,-1.48431,-0.00024521924
1.38981,-1.48431,-0.00027427217
1.45591,-1.48431,-0.00029538225
1.52200,-1.48431,-0.00031812128
1.58810,-1.48431,-0.00033295772
1.65420,-1.48431,-0.00033630859
1.72029,-1.48431,-0.00034244635
1.78639,-1.48431,-0.00034663154
1.85249,-1.48431,-0.00034331449
1.91859,-1.48431,-0.0003461467
1.98468,-1.48431,-0.00035254713
2.05078,-1.48431,-0.0003487877
2.11688,-1.48431,-0.00034504937
2.18297,-1.48431,-0.00034085655
2.24907,-1.48431,-0.00032749484
2.31517,-1.48431,-0.00030888442
2.38127,-1.48431,-0.00028769398
2.44736,-1.48431,-0.00026014275
2.51346,-1.48431,-0.00022941823
2.57956,-1.48431,-0.00019831923
2.64565,-1.48431,-0.00016458322
2.71175,-1.48431,-0.00013391832
2.77785,-1.48431,-0.00010418266
2.84394,-1.48431,-7.2094263e-05
2.91004,-1.48431,-4.2808773e-05
2.97614,-1.48431,-1.7046179e-05
3.04224,-1.48431,1.0358884e-05
3.10833,-1.48431,3.6298428e-05
3.17443,-1.48431,5.4222557e-05
3.24053,-1.48431,6.9917529e-05
3.30662,-1.48431,8.2969847e-05
3.37272,-1.48431,8.9765083e-05
3.43882,-1.48431,8.972839e-05
3.50492,-1.48431,8.6649081e-05
3.57101,-1.48431,7.9040219e-05
3.63711,-1.48431,5.9567086e-05
3.70321,-1.48431,3.5223686e-05
3.76930,-1.48431,5.3639305e-06
3.83540,-1.48431,-3.5281977e-05
3.90150,-1.48431,-7.837217e-05
-3.96406,-1.44017,-0.00093107426
-3.89796,-1.44017,-0.00099410128
-3.83186,-1.44017,-0.0010498719
-3.76577,-1.44017,-0.0010584851
-3.69967,-1.44017,-0.0010395322
-3.63357,-1.44017,-0.00097403268
-3.56747,-1.44017,-0.00082086981
-3.50138,-1.44017,-0.00055434485
-3.43528,-1.44017,-0.00016180705
-3.36918,-1.44017,0.00036267517
-3.30309,-1.44017,0.0010850355
-3.23699,-1.44017,0.00198439
-3.17089,-1.44017,0.0030451976
-3.10479,-1.44017,0.0042342893
-3.03870,-1.44017,0.0055027856
-2.97260,-1.44017,0.0070873578
-2.90650,-1.44017,0.0087492103
-2.84041,-1.44017,0.010076836
-2.77431,-1.44017,0.011380006
-2.70821,-1.44017,0.012516372
-2.64211,-1.44017,0.012847332
-2.57602,-1.44017,0.01306468
-2.50992,-1.44017,0.013091162
-2.44382,-1.44017,0.012542326
-2.37773,-1.44017,0.011849362
-2.31163,-1.44017,0.011029276
-2.24553,-1.44017,0.010038405
-2.17943,-1.44017,0.0088621071
-2.11334,-1.44017,0.0077258409
-2.04724,-1.44017,0.0067290571
-1.98114,-1.44017,0.0057109827
-1.91505,-1.44017,0.0048006284
-1.84895,-1.44017,0.0040969388
-1.78285,-1.44017,0.0034186344
-1.71675,-1.44017,0.0028289328
-1.65066,-1.44017,0.0024014369
-1.58456,-1.44017,0.0020340134
-1.51846,-1.44017,0.0017354249
-1.45237,-1.44017,0.0015373857
-1.38627,-1.44017,0.0013889079
-1.32017,-1.44017,0.001317181
-1.25408,-1.44017,0.0012705122
-1.18798,-1.44017,0.0012302594
-1.12188,-1.44017,0.0011973674
-1.05578,-1.44017,0.0011469374
-0.98969,-1.44017,0.0010664829
-0.92359,-1.44017,0.00096677709
-0.85749,-1.44017,0.00085311721
-0.79140,-1.44017,0.00072926254
-0.72530,-1.44017,0.00061319629
-0.65920,-1.44017,0.0005163842
-0.59310,-1.44017,0.00041794736
-0.52701,-1.44017,0.00034240854
-0.46091,-1.44017,0.00029315482
-0.39481,-1.44017,0.00024985123
-0.32872,-1.44017,0.00021706581
-0.26262,-1.44017,0.00018688243
-0.19652,-1.44017,0.00015947869
-0.13042,-1.44017,0.00013182197
-0.06433,-1.44017,0.00010585205
0.00177,-1.44017,8.5049578e-05
0.06787,-1.44017,6.7057612e-05
0.13396,-1.44017,5.2929528e-05
0.20006,-1.44017,4.2326596e-05
0.26616,-1.44017,3.3371201e-05
0.33226,-1.44017,2.4570501e-05
0.39835,-1.44017,1.7148051e-05
0.46445,-1.44017,1.0752931e-05
0.53055,-1.44017,4.0368323e-06
0.59664,-1.44017,-3.0880619e-06
0.66274,-1.44017,-1.1199008e-05
0.72884,-1.44017,-2.1393644e-05
0.79493,-1.44017,-3.2827782e-05
0.86103,-1.44017,-4.6682922e-05
0.92713,-1.44017,-6.3327621e-05
0.99323,-1.44017,-8.1544567e-05
1.05932,-1.44017,-0.00010411395
1.12542,-1.44017,-0.00013153302
1.19152,-1.44017,-0.00015917997
1.25761,-1.44017,-0.0001890784
1.32371,-1.44017,-0.00022121654
1.38981,-1.44017,-0.00024844738
1.45591,-1.44017,-0.00027219474
1.52200,-1.44017,-0.00029177498
1.58810,-1.44017,-0.00030689395
1.65420,-1.44017,-0.00031455024
1.72029,-1.44017,-0.00032165364
1.78639,-1.44017,-0.000330918
1.85249,-1.44017,-0.00033288001
1.91859,-1.44017,-0.0003367638
1.98468,-1.44017,-0.00034368952
2.05078,-1.44017,-0.00034349409
2.11688,-1.44017,-0.00033936865
2.18297,-1.44017,-0.00033481998
2.24907,-1.44017,-0.0003235692
2.31517,-1.44017,-0.00030168425
2.38127,-1.44017,-0.00027853559
2.44736,-1.44017,-0.00025267011
2.51346,-1.44017,-0.00022284586
2.57956,-1.44017,-0.00019300534
2.64565,-1.44017,-0.000161784
2.71175,-1.44017,-0.00013094887
2.77785,-1.44017,-0.00010207774
2.84394,-1.44017,-7.1696457e-05
2.91004,-1.44017,-4.0562423e-05
2.97614,-1.44017,-1.4554684e-05
3.04224,-1.44017,1.1489443e-05
3.10833,-1.44017,3.7039295e-05
3.17443,-1.44017,5.5919285e-05
3.24053,-1.44017,7.1252733e-05
3.30662,-1.44017,8.3752595e-05
3.37272,-1.44017,9.1478665e-05
3.43882,-1.44017,9.1372691e-05
3.50492,-1.44017,8.676228e-05
3.57101,-1.44017,7.9211342e-05
3.63711,-1.44017,6.2885854e-05
3.70321,-1.44017,3.9718649e-05
3.76930,-1.44017,1.247794e-05
3.83540,-1.44017,-2.081538e-05
3.90150,-1.44017,-5.9205198e-05
