system	state	energy_eV_rel_EF	spin	site_role	atom_index	element	orbital	dos	source_file
pristine	*O	-3.35822	up	Coact	21	Co	dz2	0.2083	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.35822	down	Coact	21	Co	dz2	0.0863	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.35822	up	Coact	21	Co	dxz	0.01621	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.35822	down	Coact	21	Co	dxz	0.2928	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.35822	up	Coact	21	Co	dx2-y2	0.172	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.35822	down	Coact	21	Co	dx2-y2	0.08138	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.25222	up	Coact	21	Co	dxy	0.1224	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.25222	down	Coact	21	Co	dxy	0.06376	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.25222	up	Coact	21	Co	dyz	0.07462	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.25222	down	Coact	21	Co	dyz	0.1377	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.25222	up	Coact	21	Co	dz2	0.2155	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.25222	down	Coact	21	Co	dz2	0.05482	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.25222	up	Coact	21	Co	dxz	0.02488	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.25222	down	Coact	21	Co	dxz	0.2028	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.25222	up	Coact	21	Co	dx2-y2	0.2533	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.25222	down	Coact	21	Co	dx2-y2	0.08214	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.14622	up	Coact	21	Co	dxy	0.1182	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.14622	down	Coact	21	Co	dxy	0.09601	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.14622	up	Coact	21	Co	dyz	0.08067	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.14622	down	Coact	21	Co	dyz	0.06833	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.14622	up	Coact	21	Co	dz2	0.2354	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.14622	down	Coact	21	Co	dz2	0.08664	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.14622	up	Coact	21	Co	dxz	0.03103	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.14622	down	Coact	21	Co	dxz	0.1751	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.14622	up	Coact	21	Co	dx2-y2	0.2571	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.14622	down	Coact	21	Co	dx2-y2	0.1027	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.04022	up	Coact	21	Co	dxy	0.09225	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.04022	down	Coact	21	Co	dxy	0.1316	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.04022	up	Coact	21	Co	dyz	0.06336	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.04022	down	Coact	21	Co	dyz	0.05049	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.04022	up	Coact	21	Co	dz2	0.1936	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.04022	down	Coact	21	Co	dz2	0.1126	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.04022	up	Coact	21	Co	dxz	0.02922	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.04022	down	Coact	21	Co	dxz	0.1592	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.04022	up	Coact	21	Co	dx2-y2	0.1731	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-3.04022	down	Coact	21	Co	dx2-y2	0.1168	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.93422	up	Coact	21	Co	dxy	0.06219	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.93422	down	Coact	21	Co	dxy	0.144	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.93422	up	Coact	21	Co	dyz	0.03687	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.93422	down	Coact	21	Co	dyz	0.08532	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.93422	up	Coact	21	Co	dz2	0.1164	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.93422	down	Coact	21	Co	dz2	0.1074	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.93422	up	Coact	21	Co	dxz	0.02208	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.93422	down	Coact	21	Co	dxz	0.1224	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.93422	up	Coact	21	Co	dx2-y2	0.08437	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.93422	down	Coact	21	Co	dx2-y2	0.1198	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.82822	up	Coact	21	Co	dxy	0.03861	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.82822	down	Coact	21	Co	dxy	0.1408	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.82822	up	Coact	21	Co	dyz	0.02249	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.82822	down	Coact	21	Co	dyz	0.1607	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.82822	up	Coact	21	Co	dz2	0.06591	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.82822	down	Coact	21	Co	dz2	0.08814	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.82822	up	Coact	21	Co	dxz	0.01534	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.82822	down	Coact	21	Co	dxz	0.09499	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.82822	up	Coact	21	Co	dx2-y2	0.03337	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.82822	down	Coact	21	Co	dx2-y2	0.1246	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.72222	up	Coact	21	Co	dxy	0.02857	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.72222	down	Coact	21	Co	dxy	0.1361	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.72222	up	Coact	21	Co	dyz	0.02391	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.72222	down	Coact	21	Co	dyz	0.2066	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.72222	up	Coact	21	Co	dz2	0.051	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.72222	down	Coact	21	Co	dz2	0.09183	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.72222	up	Coact	21	Co	dxz	0.01352	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.72222	down	Coact	21	Co	dxz	0.08331	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.72222	up	Coact	21	Co	dx2-y2	0.01372	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.72222	down	Coact	21	Co	dx2-y2	0.1225	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.61622	up	Coact	21	Co	dxy	0.03498	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.61622	down	Coact	21	Co	dxy	0.1348	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.61622	up	Coact	21	Co	dyz	0.03467	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.61622	down	Coact	21	Co	dyz	0.1681	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.61622	up	Coact	21	Co	dz2	0.05872	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.61622	down	Coact	21	Co	dz2	0.1298	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.61622	up	Coact	21	Co	dxz	0.02153	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.61622	down	Coact	21	Co	dxz	0.06919	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.61622	up	Coact	21	Co	dx2-y2	0.01149	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.61622	down	Coact	21	Co	dx2-y2	0.1021	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.51022	up	Coact	21	Co	dxy	0.04654	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.51022	down	Coact	21	Co	dxy	0.1356	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.51022	up	Coact	21	Co	dyz	0.03975	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.51022	down	Coact	21	Co	dyz	0.09854	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.51022	up	Coact	21	Co	dz2	0.06825	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.51022	down	Coact	21	Co	dz2	0.1591	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.51022	up	Coact	21	Co	dxz	0.04106	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.51022	down	Coact	21	Co	dxz	0.05225	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.51022	up	Coact	21	Co	dx2-y2	0.01692	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.51022	down	Coact	21	Co	dx2-y2	0.07805	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.40522	up	Coact	21	Co	dxy	0.04721	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.40522	down	Coact	21	Co	dxy	0.1448	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.40522	up	Coact	21	Co	dyz	0.02878	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.40522	down	Coact	21	Co	dyz	0.07265	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.40522	up	Coact	21	Co	dz2	0.05255	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.40522	down	Coact	21	Co	dz2	0.1449	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.40522	up	Coact	21	Co	dxz	0.05829	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.40522	down	Coact	21	Co	dxz	0.04795	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.40522	up	Coact	21	Co	dx2-y2	0.02218	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.40522	down	Coact	21	Co	dx2-y2	0.06915	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.29922	up	Coact	21	Co	dxy	0.0355	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.29922	down	Coact	21	Co	dxy	0.1656	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.29922	up	Coact	21	Co	dyz	0.01365	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.29922	down	Coact	21	Co	dyz	0.09044	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.29922	up	Coact	21	Co	dz2	0.02407	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.29922	down	Coact	21	Co	dz2	0.1245	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.29922	up	Coact	21	Co	dxz	0.05621	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.29922	down	Coact	21	Co	dxz	0.05089	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.29922	up	Coact	21	Co	dx2-y2	0.02199	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.29922	down	Coact	21	Co	dx2-y2	0.07854	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.19322	up	Coact	21	Co	dxy	0.02324	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.19322	down	Coact	21	Co	dxy	0.1841	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.19322	up	Coact	21	Co	dyz	0.005895	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.19322	down	Coact	21	Co	dyz	0.113	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.19322	up	Coact	21	Co	dz2	0.009093	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.19322	down	Coact	21	Co	dz2	0.1629	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.19322	up	Coact	21	Co	dxz	0.0406	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.19322	down	Coact	21	Co	dxz	0.04696	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.19322	up	Coact	21	Co	dx2-y2	0.01782	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.19322	down	Coact	21	Co	dx2-y2	0.09536	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.08722	up	Coact	21	Co	dxy	0.01581	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.08722	down	Coact	21	Co	dxy	0.1983	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.08722	up	Coact	21	Co	dyz	0.003154	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.08722	down	Coact	21	Co	dyz	0.1184	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.08722	up	Coact	21	Co	dz2	0.005714	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.08722	down	Coact	21	Co	dz2	0.3137	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.08722	up	Coact	21	Co	dxz	0.02471	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.08722	down	Coact	21	Co	dxz	0.04567	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.08722	up	Coact	21	Co	dx2-y2	0.01278	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-2.08722	down	Coact	21	Co	dx2-y2	0.1165	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.98122	up	Coact	21	Co	dxy	0.0113	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.98122	down	Coact	21	Co	dxy	0.1935	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.98122	up	Coact	21	Co	dyz	0.002241	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.98122	down	Coact	21	Co	dyz	0.09381	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.98122	up	Coact	21	Co	dz2	0.004333	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.98122	down	Coact	21	Co	dz2	0.5167	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.98122	up	Coact	21	Co	dxz	0.01282	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.98122	down	Coact	21	Co	dxz	0.0574	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.98122	up	Coact	21	Co	dx2-y2	0.008962	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.98122	down	Coact	21	Co	dx2-y2	0.133	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.87522	up	Coact	21	Co	dxy	0.0105	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.87522	down	Coact	21	Co	dxy	0.1508	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.87522	up	Coact	21	Co	dyz	0.002935	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.87522	down	Coact	21	Co	dyz	0.04806	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.87522	up	Coact	21	Co	dz2	0.004177	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.87522	down	Coact	21	Co	dz2	0.5375	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.87522	up	Coact	21	Co	dxz	0.006831	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.87522	down	Coact	21	Co	dxz	0.06001	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.87522	up	Coact	21	Co	dx2-y2	0.00777	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.87522	down	Coact	21	Co	dx2-y2	0.1222	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.76922	up	Coact	21	Co	dxy	0.01428	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.76922	down	Coact	21	Co	dxy	0.103	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.76922	up	Coact	21	Co	dyz	0.005525	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.76922	down	Coact	21	Co	dyz	0.0128	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.76922	up	Coact	21	Co	dz2	0.006834	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.76922	down	Coact	21	Co	dz2	0.3107	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.76922	up	Coact	21	Co	dxz	0.007271	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.76922	down	Coact	21	Co	dxz	0.03713	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.76922	up	Coact	21	Co	dx2-y2	0.008794	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.76922	down	Coact	21	Co	dx2-y2	0.097	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.66322	up	Coact	21	Co	dxy	0.02002	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.66322	down	Coact	21	Co	dxy	0.07478	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.66322	up	Coact	21	Co	dyz	0.009637	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.66322	down	Coact	21	Co	dyz	0.0006602	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.66322	up	Coact	21	Co	dz2	0.01055	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.66322	down	Coact	21	Co	dz2	0.09554	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.66322	up	Coact	21	Co	dxz	0.0121	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.66322	down	Coact	21	Co	dxz	0.01368	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.66322	up	Coact	21	Co	dx2-y2	0.01142	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.66322	down	Coact	21	Co	dx2-y2	0.07201	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.55722	up	Coact	21	Co	dxy	0.0248	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.55722	down	Coact	21	Co	dxy	0.0471	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.55722	up	Coact	21	Co	dyz	0.01465	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.55722	down	Coact	21	Co	dyz	0.000278	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.55722	up	Coact	21	Co	dz2	0.0126	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.55722	down	Coact	21	Co	dz2	0.02189	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.55722	up	Coact	21	Co	dxz	0.01718	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.55722	down	Coact	21	Co	dxz	0.004784	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.55722	up	Coact	21	Co	dx2-y2	0.01407	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.55722	down	Coact	21	Co	dx2-y2	0.038	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.45122	up	Coact	21	Co	dxy	0.02481	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.45122	down	Coact	21	Co	dxy	0.01938	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.45122	up	Coact	21	Co	dyz	0.01818	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.45122	down	Coact	21	Co	dyz	0.001067	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.45122	up	Coact	21	Co	dz2	0.01325	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.45122	down	Coact	21	Co	dz2	0.008773	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.45122	up	Coact	21	Co	dxz	0.01798	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.45122	down	Coact	21	Co	dxz	0.001815	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.45122	up	Coact	21	Co	dx2-y2	0.01414	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.45122	down	Coact	21	Co	dx2-y2	0.00961	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.34522	up	Coact	21	Co	dxy	0.01847	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.34522	down	Coact	21	Co	dxy	0.00437	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.34522	up	Coact	21	Co	dyz	0.01727	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.34522	down	Coact	21	Co	dyz	0.001393	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.34522	up	Coact	21	Co	dz2	0.01343	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.34522	down	Coact	21	Co	dz2	0.00509	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.34522	up	Coact	21	Co	dxz	0.01498	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.34522	down	Coact	21	Co	dxz	0.001391	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.34522	up	Coact	21	Co	dx2-y2	0.01107	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.34522	down	Coact	21	Co	dx2-y2	-0.0003292	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.23922	up	Coact	21	Co	dxy	0.01107	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.23922	down	Coact	21	Co	dxy	0.0008547	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.23922	up	Coact	21	Co	dyz	0.01787	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.23922	down	Coact	21	Co	dyz	0.002912	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.23922	up	Coact	21	Co	dz2	0.0124	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.23922	down	Coact	21	Co	dz2	0.00559	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.23922	up	Coact	21	Co	dxz	0.01393	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.23922	down	Coact	21	Co	dxz	0.004941	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.23922	up	Coact	21	Co	dx2-y2	0.007456	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.23922	down	Coact	21	Co	dx2-y2	-4.021e-05	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.13322	up	Coact	21	Co	dxy	0.007211	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.13322	down	Coact	21	Co	dxy	0.00261	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.13322	up	Coact	21	Co	dyz	0.0307	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.13322	down	Coact	21	Co	dyz	0.005456	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.13322	up	Coact	21	Co	dz2	0.009246	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.13322	down	Coact	21	Co	dz2	0.007019	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.13322	up	Coact	21	Co	dxz	0.01788	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.13322	down	Coact	21	Co	dxz	0.01077	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.13322	up	Coact	21	Co	dx2-y2	0.006603	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.13322	down	Coact	21	Co	dx2-y2	0.002885	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.02722	up	Coact	21	Co	dxy	0.006907	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.02722	down	Coact	21	Co	dxy	0.005327	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.02722	up	Coact	21	Co	dyz	0.05446	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.02722	down	Coact	21	Co	dyz	0.006235	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.02722	up	Coact	21	Co	dz2	0.005385	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.02722	down	Coact	21	Co	dz2	0.008242	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
pristine	*O	-1.02722	up	Coact	21	Co	dxz	0.0269	source_manifest:COHP/PDOS/pristine/*O/DOSCAR
