energy_eV_rel_EF,TDOS_up,TDOS_down,Co_s_up,Co_s_down,Co_dxy_up,Co_dxy_down,Co_dyz_up,Co_dyz_down,Co_dz2_up,Co_dz2_down,Co_dxz_up,Co_dxz_down,Co_dx2y2_up,Co_dx2y2_down,Co_p_total_up,Co_p_total_down,Co_d_total_up,Co_d_total_down,Co_total_up,Co_total_down,H_s_up,H_s_down,H_p_total_up,H_p_total_down,H_d_total_up,H_d_total_down,H_total_up,H_total_down,O_s_up,O_s_down,O_px_up,O_px_down,O_py_up,O_py_down,O_pz_up,O_pz_down,O_p_total_up,O_p_total_down,O_d_total_up,O_d_total_down,O_total_up,O_total_down
-2.35589,115.41674,123.67604,0.8932200000000001,0.5753900000000003,10.800839999999999,2.9674400000000003,4.54622,3.501879999999999,21.20166,6.79621,3.16709,3.312430000000001,19.735550000000003,3.19727,0,0,59.45136,19.77523,60.34458,20.35062,1.4348499999999993,0.5797499999999999,0,0,0,0,1.4348499999999993,0.5797499999999999,1.3974,0.5677600000000003,23.2601,50.139769999999984,21.371169999999996,46.76695999999997,7.608469999999998,5.271149999999998,52.23974,102.17787999999994,0,0,53.637139999999995,102.74563999999995
-2.30576,104.56558,120.21987,0.8032799999999999,0.5830500000000001,9.738620000000003,2.73074,4.222759999999999,3.726569999999999,19.133220000000005,6.62556,2.7900099999999997,3.5863199999999997,18.09051,3.28961,0,0,53.975120000000004,19.9588,54.778400000000005,20.54185,1.4316600000000002,0.6136200000000002,0,0,0,0,1.4316600000000002,0.6136200000000002,1.3759800000000002,0.5874900000000002,21.099300000000003,47.076050000000016,19.607750000000003,46.064580000000014,6.272579999999999,5.336180000000001,46.97963000000001,98.47681000000003,0,0,48.355610000000006,99.06430000000003
-2.25564,98.00102,115.29538,0.7611299999999999,0.53693,8.779829999999999,2.6299100000000006,3.7947599999999992,3.7710299999999988,17.688180000000003,6.421020000000002,2.8184600000000004,3.707019999999999,15.3183,2.849990000000001,0,0,48.39953,19.378970000000002,49.16066,19.9159,1.3404500000000013,0.6214400000000001,0,0,0,0,1.3404500000000013,0.6214400000000001,1.234280000000001,0.5667399999999997,21.44085,47.35994000000002,19.271670000000015,41.505820000000014,5.553070000000001,5.325589999999999,46.26559000000002,94.19135000000004,0,0,47.499870000000016,94.75809000000004
-2.20551,93.73862,110.48458,0.7139400000000001,0.44786,7.810189999999999,2.6234600000000015,3.3604100000000003,3.7313500000000013,15.991220000000002,6.31243,2.710709999999999,3.6295300000000004,12.98122,2.5583899999999984,0,0,42.85375,18.85516,43.56769,19.30302,1.2329500000000002,0.5919800000000002,0,0,0,0,1.2329500000000002,0.5919800000000002,1.0881599999999996,0.5134599999999999,22.235210000000002,47.17402,20.11321000000001,37.75291,5.501440000000001,5.149150000000001,47.849860000000014,90.07608,0,0,48.938020000000016,90.58954
-2.15539,90.53674,105.99329,0.64801,0.4102600000000001,6.95305,2.71012,3.030800000000001,3.70177,14.272210000000001,6.95255,2.354009999999999,3.4378599999999997,11.183120000000002,2.71228,0,0,37.79319,19.51458,38.4412,19.92484,1.20701,0.5865399999999998,0,0,0,0,1.20701,0.5865399999999998,1.0589299999999995,0.4965900000000001,23.093039999999995,43.216429999999995,21.210950000000004,37.04702999999999,5.525719999999997,4.721840000000001,49.82971,84.9853,0,0,50.888639999999995,85.48188999999999
-2.10526,91.22145,98.45416,0.6750200000000001,0.3829000000000001,6.89142,2.9144300000000003,2.9415999999999993,3.32786,13.327269999999995,7.560889999999999,2.3722899999999996,3.2778599999999996,10.618859999999996,2.6566600000000005,0,0,36.151439999999994,19.7377,36.82645999999999,20.1206,1.28497,0.6073400000000004,0,0,0,0,1.28497,0.6073400000000004,1.1011599999999997,0.49886,24.07347,37.51009999999998,22.428850000000008,35.35016000000002,5.5065100000000005,4.36696,52.00883000000001,77.22722,0,0,53.10999000000001,77.72608
-2.05514,88.83661,99.01396,0.7069799999999999,0.34457000000000004,6.22539,3.24112,3.0679499999999997,2.869630000000001,11.245369999999998,8.48856,2.4431599999999998,3.475689999999999,10.338439999999997,2.422249999999999,0,0,33.32030999999999,20.497249999999998,34.027289999999994,20.84182,1.34591,0.6951600000000002,0,0,0,0,1.34591,0.6951600000000002,1.1521899999999996,0.5673900000000002,23.699689999999993,34.10076999999999,23.277509999999996,37.86387999999999,5.333879999999998,4.94507,52.31107999999999,76.90971999999998,0,0,53.46326999999999,77.47710999999998
-2.00501,77.69649,98.2974,0.6146599999999998,0.3058899999999999,5.162710000000001,3.0094899999999996,2.76015,2.693749999999999,7.911280000000002,8.144339999999998,2.2699999999999996,3.405039999999999,8.441170000000001,2.4485199999999994,0,0,26.545310000000004,19.701139999999995,27.159970000000005,20.007029999999997,1.2649300000000006,0.6594800000000001,0,0,0,0,1.2649300000000006,0.6594800000000001,1.1051400000000002,0.5879699999999999,21.571020000000004,30.70888,21.637939999999986,41.26532000000001,4.9575299999999975,5.068789999999999,48.16648999999999,77.04299,0,0,49.27162999999999,77.63096000000002
-1.95489,74.24304,98.08451,0.5192999999999998,0.28276999999999997,4.7798099999999994,2.57936,2.6524400000000004,2.907389999999999,5.4504800000000015,7.146670000000002,2.29291,2.9684799999999996,7.642670000000002,2.7157199999999997,0,0,22.818310000000004,18.31762,23.33761,18.60039,1.1692100000000003,0.5354199999999999,0,0,0,0,1.1692100000000003,0.5354199999999999,1.0611900000000007,0.5357999999999999,22.20873,32.16447,21.18807999999999,41.682739999999995,5.278110000000001,4.565740000000002,48.674919999999986,78.41295,0,0,49.73610999999999,78.94875
-1.90476,71.20126,101.20912,0.4623000000000001,0.34890999999999994,3.8193900000000003,2.33316,2.7646600000000006,3.1704900000000005,3.88948,7.429510000000001,2.32773,2.523070000000001,6.553769999999998,2.60696,0,0,19.35503,18.063190000000002,19.81733,18.412100000000002,1.0392399999999997,0.4835300000000001,0,0,0,0,1.0392399999999997,0.4835300000000001,0.9707800000000002,0.47872000000000026,23.42087,38.32572,20.453529999999997,38.810510000000015,5.499570000000001,4.69856,49.37397,81.83479000000001,0,0,50.34475,82.31351000000001
-1.85464,69.67616,82.48855,0.46686000000000005,0.3755799999999999,3.103159999999999,1.5641299999999998,2.9780399999999996,2.5830699999999993,2.9649099999999997,6.723079999999999,2.6574400000000002,1.8790499999999994,4.9154599999999995,1.7865900000000001,0,0,16.61901,14.535919999999997,17.08587,14.911499999999997,0.9630100000000005,0.3714900000000001,0,0,0,0,0.9630100000000005,0.3714900000000001,0.9255899999999999,0.3236200000000001,24.585210000000007,34.12081,20.21875,28.188409999999987,5.897649999999998,4.572750000000001,50.70161,66.88196999999998,0,0,51.6272,67.20558999999999
-1.80451,79.73479,60.54017,0.5172099999999998,0.26097,3.2714699999999994,1.0424799999999996,3.3075200000000002,1.7912599999999996,2.7113100000000014,4.586070000000001,3.5040799999999996,1.2011100000000001,4.9990000000000006,1.1077899999999998,0,0,17.793380000000003,9.72871,18.31059,9.98968,1.03674,0.3469000000000001,0,0,0,0,1.03674,0.3469000000000001,1.0367000000000004,0.23554999999999998,28.11487000000001,25.477420000000002,23.914670000000005,19.18668,7.32114,5.3039200000000015,59.35068000000001,49.96802,0,0,60.387380000000014,50.203570000000006
-1.75439,101.21924,56.02833,0.61826,0.14909999999999993,3.8479799999999993,1.03859,4.21756,1.3839100000000004,3.062280000000001,3.267000000000001,4.564860000000002,0.9005900000000002,6.081459999999999,1.0622999999999996,0,0,21.774140000000003,7.6523900000000005,22.392400000000002,7.801490000000001,1.2774400000000008,0.41515000000000024,0,0,0,0,1.2774400000000008,0.41515000000000024,1.3120500000000002,0.18679,35.299880000000016,23.04533999999999,30.846689999999995,16.947269999999996,10.090739999999998,7.632220000000002,76.23731000000001,47.62482999999999,0,0,77.54936000000001,47.811619999999984
-1.70426,96.91554,50.19165,0.5429900000000001,0.11076000000000003,3.3849899999999997,0.7721500000000001,4.19316,1.06493,2.68822,2.7206599999999996,4.594189999999999,0.7866399999999998,5.281869999999998,1.3403099999999992,0,0,20.142429999999997,6.684689999999999,20.685419999999997,6.795449999999999,1.2078000000000002,0.34919999999999995,0,0,0,0,1.2078000000000002,0.34919999999999995,1.2767600000000001,0.12797000000000003,33.682469999999995,18.598129999999998,29.710159999999995,17.053890000000003,10.35297,7.2671,73.7456,42.91912,0,0,75.02235999999999,43.04709
-1.65414,89.02314,45.44294,0.47408,0.11665000000000003,2.9017300000000006,0.6150900000000001,4.071020000000001,0.9721900000000001,2.29323,2.7426399999999997,4.391930000000001,0.6633999999999998,4.231350000000001,1.47686,0,0,17.889260000000004,6.47018,18.363340000000004,6.58683,1.0950999999999995,0.2804300000000001,0,0,0,0,1.0950999999999995,0.2804300000000001,1.16515,0.11821999999999998,30.762820000000012,14.990430000000005,28.19009000000001,17.651740000000004,9.44663,5.815249999999998,68.39954000000002,38.457420000000006,0,0,69.56469000000003,38.57564000000001
-1.60401,76.3314,51.70202,0.35982000000000014,0.15063999999999997,2.4166999999999996,0.7774899999999999,3.993780000000001,1.22629,1.6701100000000002,4.44288,3.5638900000000002,0.9416300000000001,3.28005,1.62124,0,0,14.92453,9.00953,15.284350000000002,9.160169999999999,0.8920200000000001,0.29327,0,0,0,0,0.8920200000000001,0.29327,0.9840700000000002,0.12418000000000001,27.401219999999995,18.450360000000003,24.11408000000001,18.582090000000004,7.6556000000000015,5.091860000000001,59.1709,42.12431000000001,0,0,60.154970000000006,42.24849000000001
-1.55388,80.81287,61.80129,0.2951999999999999,0.13079000000000002,2.3814000000000006,1.06769,4.134239999999998,1.6318199999999998,1.4301299999999997,6.62071,3.26386,1.6408699999999996,3.08993,1.52683,0,0,14.29956,12.487919999999999,14.594759999999999,12.61871,0.8253999999999999,0.28821,0,0,0,0,0.8253999999999999,0.28821,0.9581600000000002,0.12675,31.07399000000002,24.309150000000013,26.520249999999994,20.654140000000005,6.840460000000002,3.80443,64.43470000000002,48.76772000000002,0,0,65.39286000000001,48.89447000000002
-1.50376,97.46277,56.81512,0.3080800000000001,0.07236,2.6907300000000003,1.1992400000000003,5.159320000000001,1.62367,1.7836800000000004,6.539259999999999,4.4281700000000015,1.6844299999999999,3.3445300000000002,1.3458600000000003,0,0,17.406430000000004,12.39246,17.714510000000004,12.46482,1.0119100000000005,0.2460700000000001,0,0,0,0,1.0119100000000005,0.2460700000000001,1.2927699999999993,0.11376999999999998,36.51882000000003,21.37832,32.64944000000001,19.896530000000006,8.275269999999997,2.715600000000001,77.44353000000004,43.99045,0,0,78.73630000000004,44.104220000000005
-1.45363,114.04514,24.92573,0.32089,0.03041,2.9368600000000002,0.6995899999999998,6.707649999999998,0.7165799999999998,2.2105200000000003,3.0494600000000007,6.680589999999998,0.7380799999999996,3.3912600000000004,0.7028399999999999,0,0,21.926879999999997,5.90655,22.247769999999996,5.93696,1.28668,0.12603999999999999,0,0,0,0,1.28668,0.12603999999999999,1.7269300000000003,0.05725,40.47349999999998,7.165769999999996,36.89965,10.391929999999999,11.410679999999997,1.24771,88.78382999999998,18.805409999999995,0,0,90.51075999999998,18.862659999999995
-1.40351,115.07387,19.87207,0.28577000000000014,0.02242,2.574400000000001,0.64056,7.034600000000002,0.6508100000000001,1.97925,3.010069999999999,7.779840000000003,0.35564999999999997,3.056129999999999,0.9870100000000005,0,0,22.424220000000005,5.6441,22.709990000000005,5.666519999999999,1.3738100000000002,0.30965000000000004,0,0,0,0,1.3738100000000002,0.30965000000000004,1.7543900000000014,0.05540000000000001,40.59229999999995,5.23209,35.61862000000001,5.72363,13.02483999999999,2.88469,89.23575999999994,13.84041,0,0,90.99014999999996,13.89581
-1.35338,100.32251,64.14153,0.21106,0.06997,2.1360599999999996,2.06345,5.9270700000000005,2.082280000000001,1.5304899999999995,10.473079999999998,7.3827,1.0114299999999998,2.31103,3.3424300000000002,0,0,19.28735,18.972669999999997,19.49841,19.04264,1.2530400000000004,1.0959000000000003,0,0,0,0,1.2530400000000004,1.0959000000000003,1.4885799999999996,0.17130000000000004,35.43980999999998,17.921709999999997,29.511630000000004,14.90836,13.13114,11.001570000000003,78.08257999999998,43.83164,0,0,79.57115999999998,44.00294
-1.30326,88.86278,90.06783,0.17301999999999998,0.11485999999999996,1.9366000000000003,2.9525100000000006,5.717429999999999,2.4397499999999996,1.3040800000000004,17.453289999999996,6.670060000000003,1.7023599999999999,1.83591,4.251970000000001,0,0,17.464080000000003,28.799879999999998,17.637100000000004,28.914739999999995,1.1813999999999998,1.3327,0,0,0,0,1.1813999999999998,1.3327,1.3395200000000003,0.20845999999999998,30.117500000000007,26.595669999999995,25.78097,18.979820000000004,12.806410000000009,14.036490000000002,68.70488000000002,59.61198,0,0,70.04440000000001,59.82044
-1.25313,91.00333,86.66654,0.19035000000000002,0.2006100000000001,2.06586,3.1019400000000004,6.769010000000001,2.6646799999999997,1.25266,30.904739999999997,7.291339999999998,2.5203999999999995,1.8899999999999997,4.76539,0,0,19.26887,43.95715,19.45922,44.157759999999996,1.27704,1.0078999999999998,0,0,0,0,1.27704,1.0078999999999998,1.4882299999999997,0.21788000000000002,29.132789999999993,19.807129999999994,26.07050999999999,12.911390000000003,13.57556,8.564340000000003,68.77885999999998,41.28286,0,0,70.26708999999998,41.50074
-1.20301,90.14438,121.93348,0.19462000000000007,0.39359,2.1741200000000007,5.87291,7.290710000000002,5.3111299999999995,1.1102099999999997,62.31976,7.0952,4.664399999999999,2.0603700000000003,10.528960000000001,0,0,19.730610000000002,88.69716,19.925230000000003,89.09075,1.24795,1.1634399999999998,0,0,0,0,1.24795,1.1634399999999998,1.5240999999999996,0.4105499999999999,28.929109999999998,14.45725,24.898390000000006,10.833359999999997,13.619570000000005,5.978080000000002,67.44707000000001,31.26869,0,0,68.97117000000001,31.67924
-1.15288,76.55975,147.67317,0.17377,0.42811000000000005,2.0294999999999987,9.39861,6.611650000000002,7.1491999999999996,0.8236899999999999,73.42940000000002,5.6424199999999995,5.78244,2.0583700000000005,17.168839999999996,0,0,17.16563,112.92849000000001,17.3394,113.35660000000001,1.0541800000000001,1.3373199999999998,0,0,0,0,1.0541800000000001,1.3373199999999998,1.3178199999999995,0.5512899999999998,25.0198,14.160710000000002,20.37972,11.873000000000001,11.449039999999993,6.394259999999997,56.84855999999999,32.42797,0,0,58.16637999999999,32.97926
-1.10276,67.87624,143.44635,0.15827999999999998,0.29439,2.0043799999999994,12.050280000000003,5.808580000000004,7.05327,0.60381,64.96525000000003,5.01291,5.3733900000000006,1.9480500000000005,22.206670000000003,0,0,15.377730000000003,111.64886000000003,15.536010000000003,111.94325000000003,0.9697599999999996,1.2059200000000003,0,0,0,0,0.9697599999999996,1.2059200000000003,1.1415700000000004,0.6019899999999999,22.70688000000001,12.653249999999995,17.81526,11.523009999999998,9.706620000000001,5.518879999999998,50.22876000000001,29.695139999999988,0,0,51.37033000000001,30.29712999999999
-1.05263,67.18679,169.83277,0.14135,0.26091,2.14584,16.45202,5.511210000000001,8.382610000000001,0.4852100000000001,68.17493999999999,5.3873999999999995,6.05565,1.8422699999999999,32.245059999999995,0,0,15.37193,131.31027999999998,15.51328,131.57119,0.9769699999999999,1.3708899999999997,0,0,0,0,0.9769699999999999,1.3708899999999997,1.0761000000000003,0.7699199999999997,22.50147000000001,15.63764,18.202629999999985,14.75843,8.916330000000002,5.724649999999999,49.62043,36.12072,0,0,50.696529999999996,36.89064
-1.00251,65.5125,201.01336,0.13584,0.34663999999999995,2.3100000000000005,22.556170000000005,4.836669999999999,10.145849999999998,0.3607499999999999,67.11755,5.447580000000001,7.861040000000001,1.9501400000000002,41.66004000000001,0,0,14.905140000000001,149.34065,15.040980000000001,149.68729000000002,0.9716099999999996,1.5625699999999998,0,0,0,0,0.9716099999999996,1.5625699999999998,0.9979700000000001,0.8937100000000007,22.048799999999996,21.557250000000003,18.347859999999997,20.64340000000002,8.105259999999996,6.669340000000003,48.50191999999999,48.86999000000003,0,0,49.499889999999986,49.76370000000003
-0.95238,69.38607,215.45472,0.14380000000000004,0.4237599999999999,2.5056199999999995,25.413029999999992,4.503299999999999,10.551400000000003,0.2854900000000001,66.90006999999996,6.099829999999998,8.545309999999999,2.0697400000000004,43.81761999999999,0,0,15.463979999999998,155.22742999999994,15.607779999999998,155.65118999999993,1.0129499999999998,1.69977,0,0,0,0,1.0129499999999998,1.69977,0.9913900000000001,0.96604,23.692000000000007,25.663080000000004,20.302549999999997,24.263149999999996,7.779459999999999,7.2114499999999975,51.774010000000004,57.137679999999996,0,0,52.76540000000001,58.103719999999996
-0.90226,72.72798,209.26544,0.15133999999999997,0.3592600000000001,2.50339,23.966890000000003,4.92984,9.325610000000001,0.24555000000000005,71.15293000000003,6.344060000000001,8.16618,2.1060099999999995,37.52376000000001,0,0,16.12885,150.13537000000005,16.28019,150.49463000000003,1.0125399999999996,1.7751499999999998,0,0,0,0,1.0125399999999996,1.7751499999999998,0.9820699999999999,0.9843799999999996,24.308819999999997,25.55027000000001,23.261020000000002,23.508330000000004,6.883330000000001,6.952630000000002,54.45317,56.01123000000001,0,0,55.43524,56.99561000000001
-0.85213,69.97688,193.99513,0.16007000000000002,0.2819600000000001,2.11827,21.544819999999998,6.092889999999999,8.237859999999998,0.22659,70.08993000000001,5.28913,7.952950000000002,2.2182799999999996,29.538339999999994,0,0,15.945159999999998,137.3639,16.10523,137.64586,0.88286,1.60781,0,0,0,0,0.88286,1.60781,0.8743600000000002,0.8519199999999996,22.16188,25.234400000000004,24.328470000000014,22.10968999999999,5.623930000000003,6.545470000000003,52.114280000000015,53.889559999999996,0,0,52.98864000000002,54.741479999999996
-0.80201,75.03623,170.40557,0.18821999999999997,0.29574,2.1469199999999997,17.53176,7.079249999999999,8.60353,0.25081000000000003,57.12168,5.335559999999998,7.80273,2.405299999999999,26.62462,0,0,17.217839999999995,117.68432,17.406059999999997,117.98006,0.8347800000000003,1.2636999999999996,0,0,0,0,0.8347800000000003,1.2636999999999996,0.8357299999999998,0.6332599999999999,24.404819999999994,22.590020000000006,26.141959999999994,21.317729999999987,5.412869999999997,6.620709999999996,55.95964999999998,50.52845999999999,0,0,56.79537999999999,51.16171999999999
-0.75188,89.34454,158.71219,0.22251000000000004,0.35894,2.7269099999999997,16.33365,7.48156,9.781309999999998,0.28559,44.61079999999999,6.897339999999998,8.321389999999997,2.70731,30.033190000000005,0,0,20.098709999999997,109.08033999999999,20.321219999999997,109.43927999999998,0.9321799999999999,1.0501600000000004,0,0,0,0,0.9321799999999999,1.0501600000000004,0.8962100000000004,0.52959,32.021869999999986,19.785019999999996,29.34077000000001,21.11846,5.832230000000001,6.789770000000001,67.19487,47.69324999999999,0,0,68.09107999999999,48.22284
-0.70175,84.91744,118.88023,0.22831999999999997,0.28077,2.68167,14.074440000000001,6.82347,8.267260000000002,0.27002000000000004,25.69704000000001,6.27665,6.871570000000002,2.7251499999999997,27.723580000000002,0,0,18.77696,82.63389000000001,19.00528,82.91466000000001,0.8378400000000003,0.6743699999999999,0,0,0,0,0.8378400000000003,0.6743699999999999,0.7774499999999998,0.3500400000000001,31.490809999999996,14.481909999999992,27.404979999999988,16.10055,5.4010799999999985,4.358629999999999,64.29686999999998,34.94108999999999,0,0,65.07431999999999,35.29112999999999
-0.65163,68.13317,76.22739,0.21267999999999992,0.158,2.417360000000001,9.933580000000001,5.834440000000001,6.420340000000001,0.19685,11.807050000000002,4.81709,4.184340000000001,2.4610299999999996,21.486009999999993,0,0,15.726770000000002,53.83132,15.93945,53.98932,0.6688600000000002,0.3703100000000002,0,0,0,0,0.6688600000000002,0.3703100000000002,0.6159899999999999,0.19829999999999998,24.625539999999994,8.396399999999998,22.179590000000005,11.35799,4.1037,1.9150000000000003,50.908829999999995,21.669389999999996,0,0,51.52482,21.867689999999996
-0.6015,63.32359,59.06062,0.17682,0.10284999999999998,2.6026700000000007,6.914869999999999,5.165110000000001,6.319120000000002,0.14816,8.392709999999997,5.13205,2.6468299999999996,2.3036300000000005,18.020279999999996,0,0,15.351620000000002,42.29380999999999,15.528440000000002,42.39665999999999,0.5839899999999998,0.2077000000000001,0,0,0,0,0.5839899999999998,0.2077000000000001,0.55225,0.11778000000000005,23.36230000000001,4.378110000000001,20.12595,11.130479999999999,3.1705900000000016,0.8298600000000002,46.65884000000001,16.33845,0,0,47.21109000000001,16.45623
-0.55138,60.39036,51.93183,0.12532000000000001,0.07371,2.60836,5.5005,4.4208099999999995,6.397690000000001,0.11359,6.9631300000000005,5.4366900000000005,2.0264699999999998,2.0662100000000003,16.39802,0,0,14.64566,37.28581,14.77098,37.359519999999996,0.4818299999999999,0.13846999999999995,0,0,0,0,0.4818299999999999,0.13846999999999995,0.46679000000000004,0.08523000000000004,23.186730000000008,2.6550000000000002,19.074339999999996,11.26119999999999,2.40967,0.43243,44.67074,14.34862999999999,0,0,45.137530000000005,14.43385999999999
-0.50125,56.60591,17.6697,0.11149000000000003,0.021580000000000005,2.38457,1.7125299999999997,4.16187,2.2254899999999997,0.08421000000000001,2.1616000000000004,5.034279999999999,0.6229099999999997,2.12947,5.515180000000003,0,0,13.7944,12.237710000000002,13.90589,12.259290000000002,0.42153999999999986,0.044339999999999984,0,0,0,0,0.42153999999999986,0.044339999999999984,0.39415000000000017,0.027969999999999984,21.17037000000001,1.1271200000000006,18.701349999999994,4.002859999999997,2.0124999999999993,0.20828000000000002,41.88422,5.338259999999998,0,0,42.27837,5.366229999999998
-0.45113,55.50005,11.87973,0.13383,0.012139999999999996,2.47957,0.17908000000000004,3.9186400000000003,0.2956000000000001,0.06827,0.28201000000000004,4.9464700000000015,0.08120000000000004,2.40407,0.5785999999999997,0,0,13.817020000000001,1.4164899999999998,13.95085,1.4286299999999998,0.4281000000000001,0.06558000000000003,0,0,0,0,0.4281000000000001,0.06558000000000003,0.37145,0.024569999999999977,20.566530000000004,6.35938,18.158330000000003,2.5062699999999998,2.0247300000000004,1.49522,40.749590000000005,10.36087,0,0,41.12104000000001,10.38544
-0.401,61.86724,30.76931,0.14813000000000004,0.031039999999999988,2.90364,0.15085999999999997,4.80044,0.3401,0.06650999999999999,0.34864,5.164739999999998,0.10307,2.40016,0.4079900000000001,0,0,15.335489999999998,1.35066,15.483619999999998,1.3817000000000002,0.48042000000000024,0.18236000000000008,0,0,0,0,0.48042000000000024,0.18236000000000008,0.37408000000000025,0.06558,21.814789999999995,18.39616999999999,21.05043,6.405630000000001,2.6638200000000003,4.33766,45.529039999999995,29.139459999999993,0,0,45.903119999999994,29.205039999999993
-0.35088,70.93226,16.36999,0.14754999999999996,0.016489999999999998,3.2607599999999994,0.07973000000000001,5.816600000000001,0.17973999999999998,0.06862999999999998,0.18475999999999998,5.1868799999999995,0.05466000000000003,2.9373899999999997,0.21416999999999997,0,0,17.27026,0.71306,17.41781,0.7295499999999999,0.5575299999999997,0.09680000000000002,0,0,0,0,0.5575299999999997,0.09680000000000002,0.37900000000000017,0.034869999999999984,22.74758999999999,9.791869999999998,25.988049999999998,3.4075100000000003,3.8423299999999996,2.3092799999999998,52.577969999999986,15.508659999999997,0,0,52.95696999999999,15.543529999999997
-0.30075,77.73373,1.53862,0.14842000000000008,0.0015600000000000006,3.5548899999999994,0.007499999999999997,5.8315300000000025,0.01686999999999999,0.06983,0.017399999999999995,5.589929999999998,0.005119999999999999,3.5831000000000004,0.020130000000000002,0,0,18.62928,0.06701999999999998,18.7777,0.06857999999999999,0.59486,0.00895,0,0,0,0,0.59486,0.00895,0.3604199999999998,0.0031800000000000005,24.585130000000003,0.9201900000000002,28.482979999999998,0.32019000000000003,4.932649999999998,0.21697000000000002,58.00076,1.4573500000000001,0,0,58.36118,1.4605300000000003
-0.25063,78.94787,0.02349,0.12715999999999997,2e-05,3.6433,0.00011,5.51551,0.00027000000000000006,0.06495,0.00024,6.15472,6e-05,2.8803299999999994,0.0003000000000000001,0,0,18.25881,0.0009800000000000002,18.38597,0.0010000000000000002,0.5461600000000001,8e-05,0,0,0,0,0.5461600000000001,8e-05,0.2987299999999999,5e-05,26.120969999999993,0.01399,27.50138000000001,0.0048400000000000006,6.094670000000001,0.00329,59.717020000000005,0.02212,0,0,60.015750000000004,0.022170000000000002
-0.2005,80.64985,6e-05,0.10105999999999998,0.0,3.9874500000000013,0.0,5.614940000000002,0.0,0.05403000000000001,0.0,6.420729999999999,0.0,2.6810099999999992,0.0,0,0,18.75816,0.0,18.85922,0.0,0.44142,0.0,0,0,0,0,0.44142,0.0,0.22717,0.0,28.396379999999994,3.0000000000000004e-05,26.823100000000007,0.0,5.9025399999999975,0.0,61.12202,3.0000000000000004e-05,0,0,61.34919,3.0000000000000004e-05
-0.15038,105.18345,0.00443,0.11198,0.0,5.048319999999999,0.0,7.80632,2e-05,0.05623999999999999,0.0,7.9364599999999985,2e-05,4.576870000000001,1e-05,0,0,25.42421,5e-05,25.536189999999998,5e-05,0.39390999999999987,4e-05,0,0,0,0,0.39390999999999987,4e-05,0.21594999999999998,0.0,37.88361000000002,0.00284,36.05047999999999,0.0007199999999999999,5.10325,0.0007,79.03734000000001,0.00426,0,0,79.25329,0.00426
-0.10025,117.59422,0.45294,0.10849999999999999,0.00064,5.372090000000002,0.0008100000000000003,8.929220000000003,0.00252,0.05128,0.001540000000000001,8.006809999999998,0.0020100000000000005,6.2795000000000005,0.0029200000000000003,0,0,28.638900000000003,0.009800000000000001,28.747400000000003,0.010440000000000001,0.34746,0.00463,0,0,0,0,0.34746,0.00463,0.19112000000000004,0.0009500000000000001,41.523820000000015,0.29184000000000004,42.59633000000003,0.07547,4.188040000000002,0.0693,88.30819000000005,0.43661000000000005,0,0,88.49931000000005,0.43756000000000006
-0.05013,95.90684,7.35015,0.08254000000000002,0.01043,3.588619999999999,0.013489999999999997,7.098750000000001,0.04075,0.041320000000000016,0.025209999999999993,5.006069999999999,0.03291,5.56357,0.047990000000000005,0,0,21.29833,0.16035,21.380869999999998,0.17078,0.4287199999999997,0.07637,0,0,0,0,0.4287199999999997,0.07637,0.19337999999999994,0.01622999999999999,34.25330999999998,4.7358,34.940650000000026,1.2258900000000001,4.70974,1.12467,73.9037,7.086360000000001,0,0,74.09708,7.10259
0.0,83.84286,20.61623,0.07481999999999998,0.029269999999999997,1.8558000000000001,0.03783999999999999,6.625690000000001,0.11425999999999999,0.04655000000000001,0.07091000000000001,3.96505,0.09239000000000004,3.8348299999999997,0.13461000000000004,0,0,16.327920000000002,0.4500100000000001,16.40274,0.47928000000000004,0.8139299999999997,0.21426999999999993,0,0,0,0,0.8139299999999997,0.21426999999999993,0.34913999999999995,0.0457,31.065510000000003,13.283050000000003,28.199769999999976,3.43882,7.011819999999999,3.15477,66.27709999999998,19.876640000000002,0,0,66.62623999999998,19.922340000000002
0.05013,64.5597,10.5197,0.05572000000000001,0.014959999999999998,1.1903099999999998,0.019319999999999993,5.855209999999999,0.058260000000000006,0.04623000000000002,0.036180000000000004,3.914589999999999,0.047170000000000004,2.109680000000001,0.06865000000000002,0,0,13.116019999999999,0.22958000000000003,13.171739999999998,0.24454000000000004,0.9090999999999999,0.10923000000000005,0,0,0,0,0.9090999999999999,0.10923000000000005,0.40696000000000004,0.023319999999999997,23.25457,6.777660000000001,20.419859999999993,1.7548900000000005,6.397359999999998,1.6096900000000003,50.07178999999999,10.142240000000001,0,0,50.47874999999999,10.165560000000001
0.10025,32.12395,0.94288,0.02944000000000001,0.00133,0.59805,0.0017100000000000001,3.3252300000000012,0.005209999999999999,0.03329,0.0032300000000000007,2.0390599999999997,0.00421,1.17662,0.006129999999999999,0,0,7.172250000000001,0.02049,7.201690000000001,0.02182,0.42836,0.009739999999999997,0,0,0,0,0.42836,0.009739999999999997,0.20135000000000006,0.00201,9.59436,0.6073500000000002,10.852859999999998,0.15727,3.8453800000000005,0.1442,24.2926,0.9088200000000002,0,0,24.493949999999998,0.9108300000000001
