"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"0.6413665499999999","11.991171748","-0.00018255148172","0.27606223709","-0.00010408604298499999","13.187717067999998","-0.00532626388602"
"0.7473665499999997","2.3995196101000005","-0.00016220552091","0.054627250319999994","-6.508744202e-06","2.6509049043399995","-0.00029725586213"
"0.8523665499999997","-0.8139642789000001","-0.004013471068499999","-0.018926329039999988","-2.5023972479999998e-05","-0.8937935229999999","-0.0003445112573999999"
"0.95836655","-0.49582553076999997","-0.05737491073300001","-0.01140580749","-0.00035648099879999996","-0.54613266051","-0.004903611980999999"
"1.06336655","-0.09767581046999999","-0.4264674966599999","-0.0022386361270000004","-0.002662799916","-0.10767207686000001","-0.037834313880000005"
"1.16936655","-0.009434363295","-1.4322647438999998","-0.0002157496891","-0.009023831169999996","-0.010404569496999999","-0.1379165831"
"1.2743665499999999","-0.00048762837604","-0.4943675462872","-1.1132531853999997e-05","-0.0034006018820600006","-0.0005378209568100001","-0.10076417868999998"
"1.3803665499999997","-1.3923740146e-05","10.168995283","-3.175172051e-07","0.0637011764998","-1.5358919529999996e-05","0.8568906488799998"
"1.4853665499999997","-2.2293303009000006e-07","30.654618340833004","-5.079531587999999e-09","0.19372743729000003","-2.459153074000001e-07","3.0335862690000006"
"1.5913665499999998","-2.0172857722e-09","43.304534295","-4.593158647999999e-11","0.27204609475","-2.2251015638e-09","4.635865641999999"
"1.6963665499999998","-1.03595231697e-11","35.678265874000004","-2.3589731640000003e-13","0.21765368397","-1.1425936924e-11","3.748426770000001"
"1.8013665499999998","-1.2245363023e-13","19.562613035","-5.794608559999998e-14","0.1190894492834","-2.321894499999999e-13","2.2963336800000005"
"1.9073665499999999","-1.8479906142999997e-11","18.858202456","-1.1556539400000002e-11","0.1535877572","-4.002023600000001e-11","5.32360905"
"2.01236655","-2.1132418130000005e-09","35.49409076","-1.3226909810000003e-09","0.31941228670000005","-4.5831037999999996e-09","12.094530129999999"
"2.1183665499999997","-1.3647578537e-07","39.82863919","-8.552653540000004e-08","0.36292741299999987","-2.9663402e-07","13.52852833"
"2.2233665499999997","-4.947172038000001e-06","22.213795400000002","-3.1064502680000003e-06","0.20952954179999997","-1.0789084699999999e-05","7.5914420499999995"
"2.3293665499999996","-9.950859440000001e-05","4.91047256088","-6.267652120000001e-05","0.05279508968299999","-0.00021817303000000007","1.80185156508"
"2.43436655","-0.001083232525","-0.9538864081999999","-0.0006856336110000001","-0.006255826360000002","-0.0023952945000000002","-0.25972841969999994"
"2.54036655","-0.005966120924999999","-1.1036528312","-0.0038093622899999994","-0.011623069499999998","-0.013393494399999999","-0.359016329"
"2.64536655","-0.012543824839999999","-0.8048786529999999","-0.008206595010000001","-0.01309649484","-0.029355060000000002","-0.239102867"
"2.7513665499999997","0.0182639058273","0.21650740739999988","0.010780628824999994","-0.004888444465","0.035769519593","0.03247261529999999"
"2.8563665499999997","0.1377551495","4.79470738625","0.08640665899999998","0.07107089640999999","0.30097168000000013","1.2533853502999999"
"2.9623665499999996","0.26598466504000007","10.830368949599999","0.16877131410000001","0.21227558625","0.59574491","3.034191248"
"3.06736655","0.2892367781999999","11.525202747000002","0.189963327","0.289247303803","0.6925516001","3.567308512"
"3.17336655","0.32063766418039996","9.81189905632","0.2385191299999999","0.3028807422999999","0.9225358600000001","2.8277206119999994"
"3.27836655","0.40790289600000007","20.461058870000002","0.358835433","0.449540217","1.41908","2.792550439999999"
"3.38336655","0.399781106","48.498599490000004","0.447572668","0.7643523920000002","1.7744573999999995","4.2811832999999995"
