"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"-9.396224949999999","-8.3024883176e-24","-1.21798389503e-31","-8.585016506809998e-24","-1.69891349277e-31","-2.1276595077000003e-23","-4.218989951999999e-31"
"-9.29122495","-1.4409415141100002e-20","-8.834566241e-28","-1.49005097571e-20","-1.2353743914300008e-27","-3.6929610550000005e-20","-3.068429606999999e-27"
"-9.18522495","-1.42336675085e-17","-2.8584863597999994e-24","-1.4720239619000002e-17","-3.998130225609998e-24","-3.6484193299999985e-17","-9.930919066000003e-24"
"-9.079224949999999","-7.8185221478e-15","-5.267718521300001e-21","-8.086569341150007e-15","-7.369941392159999e-21","-2.0043549597000007e-14","-1.830687536999999e-20"
"-8.973224949999999","-2.4664560164999996e-12","-5.526946871999999e-18","-2.55093087943e-12","-7.734817175620003e-18","-6.323230486000002e-12","-1.9213941959999998e-17"
"-8.867224949999999","-4.4437666497000007e-10","-3.1949961034e-15","-4.595807020320002e-10","-4.473165572290002e-15","-1.1393063454000002e-09","-1.1112336356999997e-14"
"-8.761224949999999","-4.533612794200002e-08","-1.0821044832e-12","-4.6868738490900026e-08","-1.5157183486000006e-12","-1.1620350638000004e-07","-3.765545505e-12"
"-8.65522495","-2.6130232622000003e-06","-2.0723744700999997e-10","-2.6977982947900007e-06","-2.9044079623e-10","-6.6901281160000005e-06","-7.216260489000002e-10"
"-8.54922495","-8.478278731700002e-05","-2.2471339004999998e-08","-8.7199332499e-05","-3.151870496629999e-08","-0.000216327486","-7.831707898999999e-08"
"-8.44322495","-0.0015412997181","-1.3754065674e-06","-0.0015672803835899995","-1.9312687700299994e-06","-0.00389158257","-4.799422983999999e-06"
"-8.33722495","-0.015601011665000001","-4.726901675e-05","-0.0153280513078","-6.647667378599998e-05","-0.038141169960000026","-0.0001652306825"
"-8.23122495","-0.08721464971","-0.0009027417570000001","-0.076873701479","-0.00127262439338","-0.1925229596999999","-0.003163979958"
"-8.12522495","-0.26178711879","-0.009363655513000004","-0.15388491819999997","-0.0132514604783","-0.3966419684","-0.032957861709999994"
"-8.01922495","-0.296196596279","-0.049522336050000004","0.17930538180999991","-0.07059951781100002","0.38656681569999995","-0.17570190529999996"
"-7.91322495","1.0870471772599999","-0.10232310939999999","1.584489770387","-0.14899402115699997","3.880677041300001","-0.3715335241999999"
"-7.80722495","6.615594099200001","0.13516490708300002","3.84273019624","0.17937444164740002","9.888001932000003","0.44257658524999993"
"-7.70122495","15.659815845000002","1.10657722066","5.7220276512999995","1.5660471059510013","15.411698717000002","3.888310372"
"-7.59622495","20.018652964","2.414133253","6.4079501579","3.4941912703600004","17.641150910999997","8.689598970000002"
"-7.49022495","18.63730911","3.0564666080000005","6.687109701999999","4.541992122","18.441083170000002","11.341230779999998"
"-7.38422495","21.83657361","3.027328434","7.801552379400001","4.634417888799996","21.959610530000006","11.709360760000004"
"-7.27822495","31.745893620000004","3.044974888","10.066306542000003","4.767879568999998","29.203748700000013","12.317105469999996"
"-7.172224949999999","41.12085055","3.346577359","13.472826429999989","5.350075854","39.20709099999999","14.126422289999995"
"-7.066224949999999","41.72415488","3.6688297832999996","15.900518839999995","6.1029431474999996","45.52312290000002","16.315905799999996"
"-6.960224949999999","35.42537557","4.121466982","15.643642880000005","7.1820861610000035","44.38918990999999","19.428850200000003"
"-6.854224949999999","32.77849991","5.209386299999999","15.406615610000012","9.111724980000002","44.1622022","25.153701700000006"
"-6.748224949999999","34.00199665","6.84698203","16.503598769999996","11.598099909999997","47.84051110000001","32.68128720000001"
"-6.642224949999999","29.635878210999998","8.14263517","15.099703430000002","13.509280689999995","43.99210309999999","38.64300649999999"
"-6.536224949999999","19.2785232","8.58854116","10.01598008","14.575157670000003","29.554505360000004","42.21631100000001"
"-6.4302249499999995","13.36172367","8.59997196","6.272678178000002","15.407025939999992","19.369366600000003","45.11369699999999"
"-6.32422495","15.038488583","8.575931099999998","6.376629001000001","15.858619739999996","20.51587324","46.8359405"
"-6.21822495","18.071888002999998","8.0476108","7.822705160000002","14.874551819999999","25.1667219","44.209757300000014"
"-6.11222495","18.7229759","6.892469400000001","8.372309493","12.625416420000006","26.935133899999997","37.79901330000001"
"-6.00622495","18.434940799999996","6.45840251","7.74451864","11.88447693800001","25.739123999999997","35.9412664"
"-5.90022495","19.074703136","7.111860399999999","6.876524812699998","13.6522511","24.191766500000004","41.416603700000024"
"-5.79522495","19.389453120000002","7.402905","5.6387654776","14.74989369","21.03510285999999","44.73635889999999"
"-5.68922495","25.267943950000003","6.636007800000001","3.597875732300001","13.610970129999995","17.24244605","41.41610239999999"
"-5.58322495","47.812256649999995","5.542358078999999","2.3381119000000004","12.169204810000002","20.993724800000003","37.105919925"
"-5.47722495","73.14104400000001","4.717202750000001","2.54672069","10.663950880000003","29.77844139999999","32.499476359999996"
"-5.37122495","75.63630810000001","3.6327045399999998","3.241407680000001","7.5853148640000025","32.957136999999996","23.18025893"
"-5.265224949999999","63.377456499999994","2.29645283832","3.8433660099999996","4.679285789239998","31.30511799999999","14.375793069999997"
"-5.159224949999999","60.0049777","1.773984907","4.259841159999998","4.535853338599999","31.245690999999997","13.928978055999998"
"-5.053224949999999","62.54516149999999","1.5800988813999999","4.549371600000001","4.7774985561099985","32.144518600000005","14.577622275"
"-4.947224949999999","56.64374449999999","0.7718420688899997","4.717626699999999","2.820822119399999","30.56587449999999","8.425471310200003"
"-4.841224949999999","43.751872999999996","0.13064949399999998","4.350099499999999","0.5586678970000001","25.750093800000002","1.6455598030999994"
"-4.735224949999999","37.7091862","0.8510815897999999","3.5131688000000003","-0.11190219886","20.811625000000006","0.9716379550000008"
